matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,bandwidth_GB_s,gflops
msdoor.mtx,parallel,-O3,dynamic,100,16,8,4.498005,27.384343,4.592436
msdoor.mtx,parallel,-O3,dynamic,100,16,9,4.446030,27.704473,4.646122
msdoor.mtx,parallel,-O3,dynamic,100,16,10,4.513025,27.293202,4.577151
msdoor.mtx,parallel,-O3,dynamic,100,32,1,13.931036,8.841762,1.482790
msdoor.mtx,parallel,-O3,dynamic,100,32,2,11.626959,10.593906,1.776629
msdoor.mtx,parallel,-O3,dynamic,100,32,3,7.636070,16.130667,2.705161
msdoor.mtx,parallel,-O3,dynamic,100,32,4,7.050991,17.469163,2.929630
msdoor.mtx,parallel,-O3,dynamic,100,32,5,6.114006,20.146351,3.378603
msdoor.mtx,parallel,-O3,dynamic,100,32,6,5.612135,21.947959,3.680738
msdoor.mtx,parallel,-O3,dynamic,100,32,7,5.348921,23.027993,3.861863
msdoor.mtx,parallel,-O3,dynamic,100,32,8,5.213022,23.628311,3.962538
msdoor.mtx,parallel,-O3,dynamic,100,32,9,5.151033,23.912660,4.010224
msdoor.mtx,parallel,-O3,dynamic,100,32,10,4.899025,25.142740,4.216512
msdoor.mtx,parallel,-O3,dynamic,100,64,1,65.886021,1.869515,0.313523
msdoor.mtx,parallel,-O3,dynamic,100,64,2,39.376974,3.128095,0.524591
msdoor.mtx,parallel,-O3,dynamic,100,64,3,34.630060,3.556878,0.596499
msdoor.mtx,parallel,-O3,dynamic,100,64,4,32.229900,3.821759,0.640920
msdoor.mtx,parallel,-O3,dynamic,100,64,5,26.942015,4.571852,0.766713
msdoor.mtx,parallel,-O3,dynamic,100,64,6,23.995161,5.133323,0.860873
msdoor.mtx,parallel,-O3,dynamic,100,64,7,21.609783,5.699960,0.955900
msdoor.mtx,parallel,-O3,dynamic,100,64,8,17.992020,6.846086,1.148109
msdoor.mtx,parallel,-O3,dynamic,100,64,9,15.810966,7.790473,1.306485
msdoor.mtx,parallel,-O3,dynamic,100,64,10,14.521122,8.482465,1.422535
msdoor.mtx,parallel,-O3,dynamic,1000,1,1,11.148930,11.048138,1.852805
msdoor.mtx,parallel,-O3,dynamic,1000,1,2,11.188030,11.009526,1.846330
msdoor.mtx,parallel,-O3,dynamic,1000,1,3,11.359930,10.842929,1.818391
msdoor.mtx,parallel,-O3,dynamic,1000,1,4,11.182070,11.015394,1.847314
msdoor.mtx,parallel,-O3,dynamic,1000,1,5,11.106968,11.089877,1.859805
msdoor.mtx,parallel,-O3,dynamic,1000,1,6,11.071920,11.124981,1.865692
msdoor.mtx,parallel,-O3,dynamic,1000,1,7,11.175871,11.021504,1.848339
msdoor.mtx,parallel,-O3,dynamic,1000,1,8,11.289120,10.910940,1.829797
msdoor.mtx,parallel,-O3,dynamic,1000,1,9,11.318922,10.882212,1.824979
msdoor.mtx,parallel,-O3,dynamic,1000,1,10,11.429071,10.777333,1.807391
msdoor.mtx,parallel,-O3,dynamic,1000,2,1,6.375074,19.321329,3.240244
msdoor.mtx,parallel,-O3,dynamic,1000,2,2,6.360054,19.366960,3.247897
msdoor.mtx,parallel,-O3,dynamic,1000,2,3,6.335020,19.443492,3.260731
msdoor.mtx,parallel,-O3,dynamic,1000,2,4,6.342888,19.419374,3.256687
msdoor.mtx,parallel,-O3,dynamic,1000,2,5,6.304026,19.539088,3.276763
msdoor.mtx,parallel,-O3,dynamic,1000,2,6,6.310940,19.517681,3.273173
msdoor.mtx,parallel,-O3,dynamic,1000,2,7,6.335020,19.443492,3.260731
msdoor.mtx,parallel,-O3,dynamic,1000,2,8,6.316900,19.499265,3.270085
msdoor.mtx,parallel,-O3,dynamic,1000,2,9,6.325006,19.474274,3.265894
msdoor.mtx,parallel,-O3,dynamic,1000,2,10,6.319046,19.492643,3.268974
msdoor.mtx,parallel,-O3,dynamic,1000,4,1,6.335020,19.443492,3.260731
msdoor.mtx,parallel,-O3,dynamic,1000,4,2,6.469965,19.037956,3.192722
msdoor.mtx,parallel,-O3,dynamic,1000,4,3,5.939960,20.736655,3.477599
msdoor.mtx,parallel,-O3,dynamic,1000,4,4,5.867004,20.994515,3.520842
msdoor.mtx,parallel,-O3,dynamic,1000,4,5,5.928993,20.775013,3.484031
msdoor.mtx,parallel,-O3,dynamic,1000,4,6,5.802870,21.226551,3.559756
msdoor.mtx,parallel,-O3,dynamic,1000,4,7,5.963087,20.656232,3.464111
msdoor.mtx,parallel,-O3,dynamic,1000,4,8,5.727053,21.507557,3.606881
msdoor.mtx,parallel,-O3,dynamic,1000,4,9,5.639076,21.843101,3.663153
msdoor.mtx,parallel,-O3,dynamic,1000,4,10,5.596876,22.007796,3.690773
msdoor.mtx,parallel,-O3,dynamic,1000,8,1,5.806208,21.214348,3.557709
msdoor.mtx,parallel,-O3,dynamic,1000,8,2,5.331993,23.101101,3.874123
msdoor.mtx,parallel,-O3,dynamic,1000,8,3,5.074024,24.275586,4.071088
msdoor.mtx,parallel,-O3,dynamic,1000,8,4,5.039930,24.439804,4.098628
msdoor.mtx,parallel,-O3,dynamic,1000,8,5,4.910946,25.081708,4.206277
msdoor.mtx,parallel,-O3,dynamic,1000,8,6,4.640102,26.545731,4.451798
msdoor.mtx,parallel,-O3,dynamic,1000,8,7,4.562855,26.995141,4.527165
msdoor.mtx,parallel,-O3,dynamic,1000,8,8,4.553080,27.053098,4.536885
msdoor.mtx,parallel,-O3,dynamic,1000,8,9,4.517794,27.264395,4.572320
msdoor.mtx,parallel,-O3,dynamic,1000,8,10,4.498005,27.384343,4.592436
msdoor.mtx,parallel,-O3,dynamic,1000,16,1,4.796982,25.677585,4.306207
msdoor.mtx,parallel,-O3,dynamic,1000,16,2,4.767179,25.838110,4.333128
msdoor.mtx,parallel,-O3,dynamic,1000,16,3,4.390001,28.058058,4.705420
msdoor.mtx,parallel,-O3,dynamic,1000,16,4,4.234076,29.091335,4.878703
msdoor.mtx,parallel,-O3,dynamic,1000,16,5,4.061937,30.324178,5.085455
msdoor.mtx,parallel,-O3,dynamic,1000,16,6,4.095793,30.073521,5.043419
msdoor.mtx,parallel,-O3,dynamic,1000,16,7,3.931046,31.333880,5.254785
msdoor.mtx,parallel,-O3,dynamic,1000,16,8,3.633022,33.904254,5.685844
msdoor.mtx,parallel,-O3,dynamic,1000,16,9,3.605127,34.166591,5.729839
msdoor.mtx,parallel,-O3,dynamic,1000,16,10,3.587008,34.339183,5.758783
msdoor.mtx,parallel,-O3,dynamic,1000,32,1,12.799978,9.623056,1.613815
msdoor.mtx,parallel,-O3,dynamic,1000,32,2,9.380102,13.131510,2.202193
msdoor.mtx,parallel,-O3,dynamic,1000,32,3,10.995150,11.202659,1.878719
msdoor.mtx,parallel,-O3,dynamic,1000,32,4,8.106947,15.193748,2.548037
msdoor.mtx,parallel,-O3,dynamic,1000,32,5,7.695913,16.005236,2.684126
msdoor.mtx,parallel,-O3,dynamic,1000,32,6,7.034063,17.511203,2.936681
msdoor.mtx,parallel,-O3,dynamic,1000,32,7,5.856991,21.030409,3.526862
msdoor.mtx,parallel,-O3,dynamic,1000,32,8,6.038904,20.396897,3.420620
msdoor.mtx,parallel,-O3,dynamic,1000,32,9,5.237103,23.519667,3.944318
msdoor.mtx,parallel,-O3,dynamic,1000,32,10,4.468918,27.562581,4.622327
msdoor.mtx,parallel,-O3,dynamic,1000,64,1,76.832056,1.603171,0.268857
msdoor.mtx,parallel,-O3,dynamic,1000,64,2,44.016123,2.798404,0.469301
msdoor.mtx,parallel,-O3,dynamic,1000,64,3,34.996986,3.519586,0.590245
msdoor.mtx,parallel,-O3,dynamic,1000,64,4,36.822796,3.345072,0.560979
msdoor.mtx,parallel,-O3,dynamic,1000,64,5,28.192043,4.369137,0.732717
msdoor.mtx,parallel,-O3,dynamic,1000,64,6,29.298067,4.204199,0.705057
msdoor.mtx,parallel,-O3,dynamic,1000,64,7,27.463913,4.484973,0.752143
msdoor.mtx,parallel,-O3,dynamic,1000,64,8,26.855946,4.586504,0.769170
msdoor.mtx,parallel,-O3,dynamic,1000,64,9,18.576860,6.630556,1.111964
msdoor.mtx,parallel,-O3,dynamic,1000,64,10,20.085096,6.132652,1.028464
msdoor.mtx,parallel,-O3,dynamic,10000,1,1,11.308908,10.891848,1.826595
msdoor.mtx,parallel,-O3,dynamic,10000,1,2,11.027813,11.169478,1.873155
msdoor.mtx,parallel,-O3,dynamic,10000,1,3,10.868073,11.333648,1.900686
msdoor.mtx,parallel,-O3,dynamic,10000,1,4,11.066914,11.130015,1.866536
msdoor.mtx,parallel,-O3,dynamic,10000,1,5,10.957956,11.240683,1.885096
msdoor.mtx,parallel,-O3,dynamic,10000,1,6,11.056900,11.140094,1.868227
msdoor.mtx,parallel,-O3,dynamic,10000,1,7,11.017084,11.180355,1.874979
msdoor.mtx,parallel,-O3,dynamic,10000,1,8,10.943890,11.255131,1.887519
msdoor.mtx,parallel,-O3,dynamic,10000,1,9,11.294127,10.906103,1.828986
msdoor.mtx,parallel,-O3,dynamic,10000,1,10,10.913849,11.286111,1.892714
msdoor.mtx,parallel,-O3,dynamic,10000,2,1,5.814075,21.185640,3.552895
msdoor.mtx,parallel,-O3,dynamic,10000,2,2,5.860806,21.016720,3.524566
msdoor.mtx,parallel,-O3,dynamic,10000,2,3,5.870104,20.983429,3.518983
msdoor.mtx,parallel,-O3,dynamic,10000,2,4,5.815029,21.182165,3.552312
msdoor.mtx,parallel,-O3,dynamic,10000,2,5,5.821943,21.157010,3.548093
msdoor.mtx,parallel,-O3,dynamic,10000,2,6,5.843878,21.077598,3.534776
msdoor.mtx,parallel,-O3,dynamic,10000,2,7,5.895138,20.894322,3.504040
msdoor.mtx,parallel,-O3,dynamic,10000,2,8,6.031990,20.420277,3.424541
msdoor.mtx,parallel,-O3,dynamic,10000,2,9,5.859137,21.022707,3.525570
msdoor.mtx,parallel,-O3,dynamic,10000,2,10,5.806923,21.211735,3.557271
msdoor.mtx,parallel,-O3,dynamic,10000,4,1,6.208897,19.838454,3.326968
msdoor.mtx,parallel,-O3,dynamic,10000,4,2,6.055117,20.342285,3.411462
msdoor.mtx,parallel,-O3,dynamic,10000,4,3,5.694866,21.629114,3.627267
msdoor.mtx,parallel,-O3,dynamic,10000,4,4,5.747080,21.432608,3.594312
msdoor.mtx,parallel,-O3,dynamic,10000,4,5,5.520105,22.313869,3.742102
msdoor.mtx,parallel,-O3,dynamic,10000,4,6,5.321980,23.144567,3.881413
msdoor.mtx,parallel,-O3,dynamic,10000,4,7,5.451918,22.592951,3.788905
msdoor.mtx,parallel,-O3,dynamic,10000,4,8,5.395889,22.827546,3.828247
msdoor.mtx,parallel,-O3,dynamic,10000,4,9,5.769014,21.351119,3.580646
msdoor.mtx,parallel,-O3,dynamic,10000,4,10,5.663872,21.747475,3.647116
msdoor.mtx,parallel,-O3,dynamic,10000,8,1,4.359007,28.257563,4.738877
msdoor.mtx,parallel,-O3,dynamic,10000,8,2,4.507065,27.329296,4.583204
msdoor.mtx,parallel,-O3,dynamic,10000,8,3,4.229069,29.125776,4.884479
msdoor.mtx,parallel,-O3,dynamic,10000,8,4,3.975868,30.980632,5.195544
msdoor.mtx,parallel,-O3,dynamic,10000,8,5,4.317045,28.532226,4.784939
msdoor.mtx,parallel,-O3,dynamic,10000,8,6,4.042864,30.467242,5.109447
msdoor.mtx,parallel,-O3,dynamic,10000,8,7,4.271984,28.833185,4.835411
msdoor.mtx,parallel,-O3,dynamic,10000,8,8,3.916979,31.446407,5.273656
msdoor.mtx,parallel,-O3,dynamic,10000,8,9,3.718853,33.121747,5.554615
msdoor.mtx,parallel,-O3,dynamic,10000,8,10,3.723860,33.077215,5.547147
msdoor.mtx,parallel,-O3,dynamic,10000,16,1,4.766941,25.839403,4.333345
msdoor.mtx,parallel,-O3,dynamic,10000,16,2,4.891157,25.183184,4.223295
msdoor.mtx,parallel,-O3,dynamic,10000,16,3,4.410982,27.924600,4.683038
msdoor.mtx,parallel,-O3,dynamic,10000,16,4,4.522085,27.238520,4.567981
msdoor.mtx,parallel,-O3,dynamic,10000,16,5,4.028797,30.573619,5.127287
msdoor.mtx,parallel,-O3,dynamic,10000,16,6,4.277945,28.793012,4.828674
msdoor.mtx,parallel,-O3,dynamic,10000,16,7,4.210949,29.251105,4.905497
msdoor.mtx,parallel,-O3,dynamic,10000,16,8,3.645897,33.784529,5.665766
msdoor.mtx,parallel,-O3,dynamic,10000,16,9,3.595114,34.261756,5.745798
msdoor.mtx,parallel,-O3,dynamic,10000,16,10,3.561020,34.589784,5.800809
msdoor.mtx,parallel,-O3,dynamic,10000,32,1,8.553028,14.401322,2.415144
msdoor.mtx,parallel,-O3,dynamic,10000,32,2,6.933212,17.765922,2.979398
msdoor.mtx,parallel,-O3,dynamic,10000,32,3,8.893013,13.850751,2.322812
msdoor.mtx,parallel,-O3,dynamic,10000,32,4,7.092953,17.365816,2.912299
msdoor.mtx,parallel,-O3,dynamic,10000,32,5,7.031918,17.516546,2.937577
msdoor.mtx,parallel,-O3,dynamic,10000,32,6,5.943060,20.725840,3.475785
msdoor.mtx,parallel,-O3,dynamic,10000,32,7,6.742001,18.269786,3.063897
msdoor.mtx,parallel,-O3,dynamic,10000,32,8,4.734993,26.013747,4.362583
msdoor.mtx,parallel,-O3,dynamic,10000,32,9,4.101038,30.035057,5.036968
msdoor.mtx,parallel,-O3,dynamic,10000,32,10,4.091024,30.108574,5.049297
msdoor.mtx,parallel,-O3,dynamic,10000,64,1,32.344818,3.808181,0.638643
msdoor.mtx,parallel,-O3,dynamic,10000,64,2,14.045000,8.770018,1.470758
msdoor.mtx,parallel,-O3,dynamic,10000,64,3,22.727966,5.419531,0.908871
msdoor.mtx,parallel,-O3,dynamic,10000,64,4,10.141134,12.146068,2.036932
msdoor.mtx,parallel,-O3,dynamic,10000,64,5,9.582043,12.854765,2.155782
msdoor.mtx,parallel,-O3,dynamic,10000,64,6,14.678955,8.391259,1.407239
msdoor.mtx,parallel,-O3,dynamic,10000,64,7,4.565954,26.976817,4.524092
msdoor.mtx,parallel,-O3,dynamic,10000,64,8,3.706217,33.234675,5.573554
msdoor.mtx,parallel,-O3,dynamic,10000,64,9,3.927946,31.358605,5.258931
msdoor.mtx,parallel,-O3,dynamic,10000,64,10,4.070044,30.263782,5.075326
msdoor.mtx,parallel,-O3,guided,1,1,1,11.400938,10.803928,1.811851
msdoor.mtx,parallel,-O3,guided,1,1,2,11.295080,10.905182,1.828831
msdoor.mtx,parallel,-O3,guided,1,1,3,11.362076,10.840881,1.818048
msdoor.mtx,parallel,-O3,guided,1,1,4,11.633158,10.588261,1.775683
msdoor.mtx,parallel,-O3,guided,1,1,5,11.394978,10.809579,1.812798
msdoor.mtx,parallel,-O3,guided,1,1,6,11.277914,10.921781,1.831615
msdoor.mtx,parallel,-O3,guided,1,1,7,11.106968,11.089877,1.859805
msdoor.mtx,parallel,-O3,guided,1,1,8,11.255026,10.943992,1.835340
msdoor.mtx,parallel,-O3,guided,1,1,9,11.138916,11.058070,1.854471
msdoor.mtx,parallel,-O3,guided,1,1,10,11.521101,10.691245,1.792953
msdoor.mtx,parallel,-O3,guided,1,2,1,7.505894,16.410426,2.752077
msdoor.mtx,parallel,-O3,guided,1,2,2,7.431984,16.573624,2.779446
msdoor.mtx,parallel,-O3,guided,1,2,3,8.345842,14.758835,2.475100
msdoor.mtx,parallel,-O3,guided,1,2,4,9.099007,13.537182,2.270226
msdoor.mtx,parallel,-O3,guided,1,2,5,9.069920,13.580596,2.277506
msdoor.mtx,parallel,-O3,guided,1,2,6,9.222031,13.356593,2.239940
msdoor.mtx,parallel,-O3,guided,1,2,7,9.118080,13.508865,2.265477
msdoor.mtx,parallel,-O3,guided,1,2,8,9.020090,13.655619,2.290088
msdoor.mtx,parallel,-O3,guided,1,2,9,9.162903,13.442782,2.254395
msdoor.mtx,parallel,-O3,guided,1,2,10,9.004116,13.679845,2.294151
msdoor.mtx,parallel,-O3,guided,1,4,1,5.960226,20.666147,3.465774
msdoor.mtx,parallel,-O3,guided,1,4,2,5.142212,23.953682,4.017104
msdoor.mtx,parallel,-O3,guided,1,4,3,5.105972,24.123693,4.045615
msdoor.mtx,parallel,-O3,guided,1,4,4,5.748034,21.429052,3.593716
msdoor.mtx,parallel,-O3,guided,1,4,5,5.047083,24.405169,4.092819
msdoor.mtx,parallel,-O3,guided,1,4,6,5.016804,24.552467,4.117522
msdoor.mtx,parallel,-O3,guided,1,4,7,4.767179,25.838110,4.333128
msdoor.mtx,parallel,-O3,guided,1,4,8,5.548000,22.201677,3.723287
msdoor.mtx,parallel,-O3,guided,1,4,9,5.286217,23.301146,3.907671
msdoor.mtx,parallel,-O3,guided,1,4,10,5.369902,22.938020,3.846774
msdoor.mtx,parallel,-O3,guided,1,8,1,5.386114,22.868975,3.835195
msdoor.mtx,parallel,-O3,guided,1,8,2,4.417896,27.880897,4.675709
msdoor.mtx,parallel,-O3,guided,1,8,3,4.763126,25.860097,4.336815
msdoor.mtx,parallel,-O3,guided,1,8,4,4.414082,27.904992,4.679750
msdoor.mtx,parallel,-O3,guided,1,8,5,4.528046,27.202665,4.561968
msdoor.mtx,parallel,-O3,guided,1,8,6,3.868103,31.843751,5.340292
msdoor.mtx,parallel,-O3,guided,1,8,7,4.263878,28.888001,4.844604
msdoor.mtx,parallel,-O3,guided,1,8,8,4.111052,29.961898,5.024699
msdoor.mtx,parallel,-O3,guided,1,8,9,4.068851,30.272648,5.076813
msdoor.mtx,parallel,-O3,guided,1,8,10,4.014015,30.686209,5.146168
msdoor.mtx,parallel,-O3,guided,1,16,1,4.549026,27.077202,4.540927
msdoor.mtx,parallel,-O3,guided,1,16,2,4.325151,28.478751,4.775971
msdoor.mtx,parallel,-O3,guided,1,16,3,4.360914,28.245203,4.736804
msdoor.mtx,parallel,-O3,guided,1,16,4,4.051924,30.399118,5.098022
msdoor.mtx,parallel,-O3,guided,1,16,5,3.750086,32.845891,5.508353
msdoor.mtx,parallel,-O3,guided,1,16,6,3.556013,34.638486,5.808977
msdoor.mtx,parallel,-O3,guided,1,16,7,3.818035,32.261335,5.410322
msdoor.mtx,parallel,-O3,guided,1,16,8,3.802061,32.396878,5.433053
msdoor.mtx,parallel,-O3,guided,1,16,9,3.079891,39.993266,6.706990
msdoor.mtx,parallel,-O3,guided,1,16,10,3.669977,33.562854,5.628590
msdoor.mtx,parallel,-O3,guided,1,32,1,13.071060,9.423483,1.580346
msdoor.mtx,parallel,-O3,guided,1,32,2,14.446020,8.526564,1.429930
msdoor.mtx,parallel,-O3,guided,1,32,3,13.538837,9.097894,1.525744
msdoor.mtx,parallel,-O3,guided,1,32,4,8.864880,13.894708,2.330184
msdoor.mtx,parallel,-O3,guided,1,32,5,6.833076,18.026274,3.023060
msdoor.mtx,parallel,-O3,guided,1,32,6,6.208897,19.838454,3.326968
msdoor.mtx,parallel,-O3,guided,1,32,7,6.132841,20.084478,3.368227
msdoor.mtx,parallel,-O3,guided,1,32,8,5.629063,21.881957,3.669669
msdoor.mtx,parallel,-O3,guided,1,32,9,3.915071,31.461727,5.276225
msdoor.mtx,parallel,-O3,guided,1,32,10,3.835201,32.116935,5.386105
msdoor.mtx,parallel,-O3,guided,1,64,1,51.632881,2.385590,0.400071
msdoor.mtx,parallel,-O3,guided,1,64,2,39.192915,3.142785,0.527054
msdoor.mtx,parallel,-O3,guided,1,64,3,40.120125,3.070153,0.514874
msdoor.mtx,parallel,-O3,guided,1,64,4,37.509918,3.283796,0.550702
msdoor.mtx,parallel,-O3,guided,1,64,5,35.632849,3.456780,0.579712
msdoor.mtx,parallel,-O3,guided,1,64,6,35.538197,3.465986,0.581256
msdoor.mtx,parallel,-O3,guided,1,64,7,29.224157,4.214832,0.706840
msdoor.mtx,parallel,-O3,guided,1,64,8,27.573109,4.467212,0.749165
msdoor.mtx,parallel,-O3,guided,1,64,9,32.438993,3.797125,0.636789
msdoor.mtx,parallel,-O3,guided,1,64,10,27.548790,4.471155,0.749826
msdoor.mtx,parallel,-O3,guided,10,1,1,11.039972,11.157176,1.871091
msdoor.mtx,parallel,-O3,guided,10,1,2,10.735989,11.473085,1.924070
msdoor.mtx,parallel,-O3,guided,10,1,3,10.823011,11.380835,1.908600
msdoor.mtx,parallel,-O3,guided,10,1,4,11.004925,11.192708,1.877050
msdoor.mtx,parallel,-O3,guided,10,1,5,10.947943,11.250964,1.886820
msdoor.mtx,parallel,-O3,guided,10,1,6,11.176109,11.021269,1.848300
msdoor.mtx,parallel,-O3,guided,10,1,7,11.049986,11.147065,1.869396
msdoor.mtx,parallel,-O3,guided,10,1,8,11.044979,11.152118,1.870243
msdoor.mtx,parallel,-O3,guided,10,1,9,10.929108,11.270354,1.890072
msdoor.mtx,parallel,-O3,guided,10,1,10,11.111975,11.084880,1.858967
msdoor.mtx,parallel,-O3,guided,10,2,1,7.569075,16.273444,2.729105
msdoor.mtx,parallel,-O3,guided,10,2,2,9.344816,13.181095,2.210509
msdoor.mtx,parallel,-O3,guided,10,2,3,9.460211,13.020313,2.183545
msdoor.mtx,parallel,-O3,guided,10,2,4,9.135008,13.483832,2.261279
msdoor.mtx,parallel,-O3,guided,10,2,5,9.012222,13.667540,2.292087
msdoor.mtx,parallel,-O3,guided,10,2,6,8.806944,13.986113,2.345513
msdoor.mtx,parallel,-O3,guided,10,2,7,9.115934,13.512044,2.266010
msdoor.mtx,parallel,-O3,guided,10,2,8,9.410143,13.089590,2.195163
msdoor.mtx,parallel,-O3,guided,10,2,9,9.174824,13.425316,2.251465
msdoor.mtx,parallel,-O3,guided,10,2,10,9.438992,13.049584,2.188454
msdoor.mtx,parallel,-O3,guided,10,4,1,6.387949,19.282388,3.233714
msdoor.mtx,parallel,-O3,guided,10,4,2,6.061077,20.322281,3.408107
msdoor.mtx,parallel,-O3,guided,10,4,3,5.936146,20.749981,3.479833
msdoor.mtx,parallel,-O3,guided,10,4,4,6.024122,20.446947,3.429014
msdoor.mtx,parallel,-O3,guided,10,4,5,5.928993,20.775013,3.484031
msdoor.mtx,parallel,-O3,guided,10,4,6,5.928993,20.775013,3.484031
msdoor.mtx,parallel,-O3,guided,10,4,7,6.023884,20.447756,3.429149
msdoor.mtx,parallel,-O3,guided,10,4,8,6.705999,18.367868,3.080346
msdoor.mtx,parallel,-O3,guided,10,4,9,6.258011,19.682757,3.300857
msdoor.mtx,parallel,-O3,guided,10,4,10,6.217957,19.809548,3.322120
msdoor.mtx,parallel,-O3,guided,10,8,1,4.599810,26.778262,4.490794
msdoor.mtx,parallel,-O3,guided,10,8,2,4.958868,24.839320,4.165628
msdoor.mtx,parallel,-O3,guided,10,8,3,4.057884,30.354466,5.090534
msdoor.mtx,parallel,-O3,guided,10,8,4,4.240990,29.043907,4.870749
msdoor.mtx,parallel,-O3,guided,10,8,5,4.345894,28.342825,4.753176
msdoor.mtx,parallel,-O3,guided,10,8,6,3.675938,33.508433,5.619464
msdoor.mtx,parallel,-O3,guided,10,8,7,4.317045,28.532226,4.784939
msdoor.mtx,parallel,-O3,guided,10,8,8,3.437996,35.827532,6.008384
msdoor.mtx,parallel,-O3,guided,10,8,9,3.980875,30.941667,5.189009
msdoor.mtx,parallel,-O3,guided,10,8,10,3.913879,31.471309,5.277832
msdoor.mtx,parallel,-O3,guided,10,16,1,4.528046,27.202665,4.561968
msdoor.mtx,parallel,-O3,guided,10,16,2,4.249811,28.983619,4.860639
msdoor.mtx,parallel,-O3,guided,10,16,3,4.020214,30.638893,5.138233
msdoor.mtx,parallel,-O3,guided,10,16,4,3.659964,33.654681,5.643990
msdoor.mtx,parallel,-O3,guided,10,16,5,4.173040,29.516827,4.950059
msdoor.mtx,parallel,-O3,guided,10,16,6,3.878832,31.755671,5.325520
msdoor.mtx,parallel,-O3,guided,10,16,7,3.591061,34.300426,5.752283
msdoor.mtx,parallel,-O3,guided,10,16,8,3.407001,36.153465,6.063043
msdoor.mtx,parallel,-O3,guided,10,16,9,3.747940,32.864696,5.511507
msdoor.mtx,parallel,-O3,guided,10,16,10,3.567934,34.522754,5.789568
msdoor.mtx,parallel,-O3,guided,10,32,1,21.022081,5.859311,0.982624
msdoor.mtx,parallel,-O3,guided,10,32,2,12.609959,9.768066,1.638134
msdoor.mtx,parallel,-O3,guided,10,32,3,16.267061,7.572044,1.269854
msdoor.mtx,parallel,-O3,guided,10,32,4,4.224062,29.160299,4.890269
msdoor.mtx,parallel,-O3,guided,10,32,5,9.634972,12.784149,2.143940
msdoor.mtx,parallel,-O3,guided,10,32,6,4.757166,25.892498,4.342249
msdoor.mtx,parallel,-O3,guided,10,32,7,5.660057,21.762132,3.649574
msdoor.mtx,parallel,-O3,guided,10,32,8,4.314899,28.546415,4.787319
msdoor.mtx,parallel,-O3,guided,10,32,9,5.367041,22.950247,3.848825
msdoor.mtx,parallel,-O3,guided,10,32,10,3.897905,31.600282,5.299461
msdoor.mtx,parallel,-O3,guided,10,64,1,61.494827,2.003013,0.335911
msdoor.mtx,parallel,-O3,guided,10,64,2,41.278839,2.983972,0.500421
msdoor.mtx,parallel,-O3,guided,10,64,3,47.720194,2.581190,0.432873
msdoor.mtx,parallel,-O3,guided,10,64,4,35.828114,3.437940,0.576553
msdoor.mtx,parallel,-O3,guided,10,64,5,33.182859,3.712004,0.622514
msdoor.mtx,parallel,-O3,guided,10,64,6,29.330015,4.199620,0.704289
msdoor.mtx,parallel,-O3,guided,10,64,7,20.481110,6.014074,1.008578
msdoor.mtx,parallel,-O3,guided,10,64,8,28.875828,4.265675,0.715366
msdoor.mtx,parallel,-O3,guided,10,64,9,28.392076,4.338355,0.727555
msdoor.mtx,parallel,-O3,guided,10,64,10,32.695055,3.767387,0.631802
msdoor.mtx,parallel,-O3,guided,100,1,1,11.580944,10.635999,1.783689
msdoor.mtx,parallel,-O3,guided,100,1,2,11.619091,10.601080,1.777833
msdoor.mtx,parallel,-O3,guided,100,1,3,11.595964,10.622222,1.781378
msdoor.mtx,parallel,-O3,guided,100,1,4,11.580944,10.635999,1.783689
msdoor.mtx,parallel,-O3,guided,100,1,5,11.559010,10.656182,1.787073
msdoor.mtx,parallel,-O3,guided,100,1,6,11.599064,10.619384,1.780902
msdoor.mtx,parallel,-O3,guided,100,1,7,11.543036,10.670929,1.789546
msdoor.mtx,parallel,-O3,guided,100,1,8,11.378050,10.825661,1.815495
msdoor.mtx,parallel,-O3,guided,100,1,9,11.195898,11.001789,1.845033
msdoor.mtx,parallel,-O3,guided,100,1,10,12.056112,10.216802,1.713388
msdoor.mtx,parallel,-O3,guided,100,2,1,8.444071,14.587148,2.446308
msdoor.mtx,parallel,-O3,guided,100,2,2,9.088039,13.553518,2.272965
msdoor.mtx,parallel,-O3,guided,100,2,3,9.103060,13.531155,2.269215
msdoor.mtx,parallel,-O3,guided,100,2,4,9.065151,13.587739,2.278704
msdoor.mtx,parallel,-O3,guided,100,2,5,9.198904,13.390172,2.245572
msdoor.mtx,parallel,-O3,guided,100,2,6,9.125948,13.497218,2.263524
msdoor.mtx,parallel,-O3,guided,100,2,7,9.136915,13.481017,2.260807
msdoor.mtx,parallel,-O3,guided,100,2,8,9.392977,13.113512,2.199175
msdoor.mtx,parallel,-O3,guided,100,2,9,9.072065,13.577383,2.276968
msdoor.mtx,parallel,-O3,guided,100,2,10,8.828878,13.951365,2.339685
msdoor.mtx,parallel,-O3,guided,100,4,1,6.071091,20.288761,3.402485
msdoor.mtx,parallel,-O3,guided,100,4,2,5.624056,21.901438,3.672936
msdoor.mtx,parallel,-O3,guided,100,4,3,5.372047,22.928857,3.845237
msdoor.mtx,parallel,-O3,guided,100,4,4,5.574942,22.094385,3.705294
msdoor.mtx,parallel,-O3,guided,100,4,5,6.184101,19.917997,3.340307
