matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,L1_loads,L1_misses,L1_miss_rate,LLC_loads,LLC_misses,LLC_miss_rate
bcsstk27.mtx,parallel,-O3,dynamic,100,64,6,0.074667,54932631,67582,0.12,7458,1350,18.10
bcsstk27.mtx,parallel,-O3,dynamic,100,64,7,0.058807,55823999,67713,0.12,7876,1417,17.99
bcsstk27.mtx,parallel,-O3,dynamic,100,64,8,0.057539,55653867,66353,0.12,7471,1346,18.02
bcsstk27.mtx,parallel,-O3,dynamic,100,64,9,0.104020,68622117,65807,0.10,6507,656,10.08
bcsstk27.mtx,parallel,-O3,dynamic,100,64,10,0.040698,50481949,65149,0.13,7670,1153,15.03
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,1,0.000067,20037114,47831,0.24,2010,78,3.88
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,2,0.000064,20037107,47019,0.23,1750,32,1.83
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,3,0.000069,20037114,48061,0.24,2033,164,8.07
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,4,0.000064,20037114,47695,0.24,1776,213,11.99
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,5,0.000066,20037110,48015,0.24,1850,105,5.68
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,6,0.000063,20037114,46952,0.23,1832,70,3.82
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,7,0.000069,20037114,47813,0.24,1847,306,16.57
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,8,0.000063,20037114,47670,0.24,1851,77,4.16
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,9,0.000065,20037115,48346,0.24,1848,64,3.46
bcsstk27.mtx,parallel,-O3,dynamic,1000,1,10,0.000068,20037114,48325,0.24,1814,186,10.25
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,1,0.000194,20044762,47977,0.24,2111,403,19.09
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,2,0.000127,20039775,48678,0.24,2053,73,3.56
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,3,0.014514,20314835,47858,0.24,2099,139,6.62
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,4,0.000126,20039633,48783,0.24,2066,101,4.89
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,5,0.000251,20041321,48610,0.24,2014,284,14.10
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,6,0.001023,20055955,48357,0.24,2072,303,14.62
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,7,0.014899,20326911,49021,0.24,2131,166,7.79
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,8,0.000283,20042464,48406,0.24,2133,103,4.83
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,9,0.011052,20259347,48428,0.24,2067,100,4.84
bcsstk27.mtx,parallel,-O3,dynamic,1000,2,10,0.000198,20040816,47442,0.24,2002,222,11.09
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,1,0.010415,20657883,48778,0.24,2292,169,7.37
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,2,0.015817,20965200,49630,0.24,2395,386,16.12
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,3,0.000203,20046827,48985,0.24,2551,417,16.35
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,4,0.000274,20050556,49193,0.25,2330,354,15.19
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,5,0.000190,20046265,49545,0.25,2442,97,3.97
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,6,0.000751,20079228,49878,0.25,2365,208,8.79
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,7,0.014371,20826415,48889,0.23,2442,470,19.25
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,8,0.000280,20049596,49681,0.25,2285,259,11.33
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,9,0.001476,20108866,48233,0.24,2347,469,19.98
bcsstk27.mtx,parallel,-O3,dynamic,1000,4,10,0.000820,20079831,49280,0.25,2399,253,10.55
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,1,0.001037,20147997,49981,0.25,2956,298,10.08
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,2,0.001015,20167317,50650,0.25,2979,616,20.68
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,3,0.016182,21841550,49597,0.23,2778,189,6.80
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,4,0.000939,20312931,49370,0.24,2925,658,22.50
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,5,0.039812,24911158,50469,0.20,2677,279,10.42
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,6,0.026909,23257847,50576,0.22,3072,574,18.68
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,7,0.008654,21237917,51269,0.24,2918,258,8.84
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,8,0.014941,22013255,50213,0.23,3005,360,11.98
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,9,0.002276,20342427,51595,0.25,3250,824,25.35
bcsstk27.mtx,parallel,-O3,dynamic,1000,8,10,0.016865,22075203,51268,0.23,3137,606,19.32
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,1,0.013162,23694989,52666,0.22,3909,555,14.20
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,2,0.004726,21387583,52365,0.24,4196,918,21.88
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,3,0.065343,28505056,50163,0.18,3136,217,6.92
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,4,0.039415,29377277,53113,0.18,3896,755,19.38
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,5,0.038432,28297434,53064,0.19,3705,724,19.54
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,6,0.070357,31731888,52738,0.17,3433,618,18.00
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,7,0.053687,29782204,51161,0.17,3263,290,8.89
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,8,0.039790,27976795,52659,0.19,3310,559,16.89
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,9,0.026342,27548119,52833,0.19,3852,218,5.66
bcsstk27.mtx,parallel,-O3,dynamic,1000,16,10,0.026054,27055485,52678,0.19,4162,500,12.01
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,1,0.038637,35912529,57275,0.16,5036,484,9.61
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,2,0.027375,31488881,57766,0.18,4985,1010,20.26
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,3,0.027172,32192516,57043,0.18,4627,977,21.12
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,4,0.040870,40344172,56940,0.14,5014,753,15.02
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,5,0.029113,31494734,56007,0.18,5102,826,16.19
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,6,0.055242,39716370,58056,0.15,5055,688,13.61
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,7,0.032428,34374352,55830,0.16,4515,769,17.03
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,8,0.054074,37911585,56166,0.15,4485,823,18.35
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,9,0.035902,36152454,56440,0.16,4708,770,16.36
bcsstk27.mtx,parallel,-O3,dynamic,1000,32,10,0.041167,37252359,57340,0.15,4529,384,8.48
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,1,0.041284,50043725,66805,0.13,8197,1136,13.86
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,2,0.051111,53199987,66554,0.13,8326,1174,14.10
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,3,0.073404,54428785,62099,0.11,6231,466,7.48
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,4,0.037017,51313731,65853,0.13,7870,1153,14.65
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,5,0.041223,51277295,65712,0.13,8022,1225,15.27
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,6,0.035430,51781588,65577,0.13,8016,1244,15.52
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,7,0.046546,48748432,64630,0.13,7065,1299,18.39
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,8,0.060178,54981092,65312,0.12,6632,793,11.96
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,9,0.041004,52471059,64696,0.12,7405,1282,17.31
bcsstk27.mtx,parallel,-O3,dynamic,1000,64,10,0.042553,52957249,65575,0.12,7477,1002,13.40
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,1,0.000065,20037094,47482,0.24,1809,123,6.80
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,2,0.000084,20037098,46551,0.23,2079,71,3.42
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,3,0.000085,20037097,47355,0.24,1859,172,9.25
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,4,0.000068,20037097,47223,0.24,2008,140,6.97
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,5,0.000064,20037097,47439,0.24,1822,83,4.56
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,6,0.000066,20037094,47458,0.24,1859,91,4.90
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,7,0.000068,20037097,47538,0.24,1812,205,11.31
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,8,0.000066,20037094,47695,0.24,1830,65,3.55
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,9,0.000066,20037094,47554,0.24,1827,77,4.21
bcsstk27.mtx,parallel,-O3,dynamic,10000,1,10,0.000069,20037090,46172,0.23,1763,105,5.96
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,1,0.000130,20040168,47052,0.23,2243,184,8.20
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,2,0.001665,20074074,49003,0.24,1958,358,18.28
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,3,0.000120,20040652,46661,0.23,1982,168,8.48
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,4,0.013777,20319122,48258,0.24,2034,202,9.93
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,5,0.000191,20041221,48256,0.24,2036,371,18.22
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,6,0.000140,20040342,46821,0.23,1966,188,9.56
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,7,0.000137,20040135,47987,0.24,2013,224,11.13
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,8,0.015633,20335032,48665,0.24,2007,247,12.31
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,9,0.000567,20049048,47964,0.24,2036,36,1.77
bcsstk27.mtx,parallel,-O3,dynamic,10000,2,10,0.000710,20051611,46333,0.23,2215,329,14.85
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,1,0.001545,20128310,48719,0.24,2294,281,12.25
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,2,0.000274,20058432,47905,0.24,2285,358,15.67
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,3,0.000571,20070146,49009,0.24,2227,242,10.87
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,4,0.000954,20081120,47236,0.24,2232,297,13.31
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,5,0.026756,21539823,47734,0.22,2414,337,13.96
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,6,0.023621,21421935,48268,0.23,2260,175,7.74
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,7,0.008723,20549824,49725,0.24,2309,250,10.83
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,8,0.000446,20061046,49380,0.25,2270,296,13.04
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,9,0.000194,20047339,49248,0.25,2467,208,8.43
bcsstk27.mtx,parallel,-O3,dynamic,10000,4,10,0.014910,20915501,47938,0.23,2350,258,10.98
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,1,0.014997,22079585,49273,0.22,2996,306,10.21
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,2,0.000909,20151029,50070,0.25,2894,325,11.23
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,3,0.000961,20134246,49466,0.25,2956,643,21.75
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,4,0.005973,20872737,49283,0.24,3358,702,20.91
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,5,0.000274,20067705,50357,0.25,3085,116,3.76
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,6,0.002549,20305429,50262,0.25,2738,275,10.04
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,7,0.001018,20135378,48259,0.24,2895,341,11.78
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,8,0.000978,20154827,50059,0.25,3051,214,7.01
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,9,0.009598,21335532,49124,0.23,2725,288,10.57
bcsstk27.mtx,parallel,-O3,dynamic,10000,8,10,0.023677,23035877,50136,0.22,2814,425,15.10
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,1,0.038157,31283807,52919,0.17,4062,672,16.54
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,2,0.028638,26738594,50795,0.19,3224,514,15.94
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,3,0.037444,28403415,51302,0.18,2990,402,13.44
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,4,0.028678,27384454,53059,0.19,4054,595,14.68
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,5,0.026033,27063968,52648,0.19,3899,360,9.23
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,6,0.036946,26771243,52506,0.20,3813,627,16.44
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,7,0.041161,30585979,51382,0.17,3443,480,13.94
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,8,0.066015,28786806,52184,0.18,3261,406,12.45
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,9,0.077671,32805841,52360,0.16,3080,434,14.09
bcsstk27.mtx,parallel,-O3,dynamic,10000,16,10,0.114523,32602737,49837,0.15,2920,136,4.66
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,1,0.024965,32824061,54952,0.17,4854,765,15.76
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,2,0.019184,31252979,56551,0.18,6411,1033,16.11
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,3,0.060506,38575369,55606,0.14,4552,782,17.18
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,4,0.054105,42027163,57322,0.14,4643,672,14.47
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,5,0.030982,34661405,56873,0.16,4916,899,18.29
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,6,0.015504,28689250,57635,0.20,6239,792,12.69
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,7,0.013186,27555102,59072,0.21,6604,976,14.78
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,8,0.058835,37440825,57455,0.15,5550,1017,18.32
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,9,0.026411,34193516,57951,0.17,5721,1139,19.91
bcsstk27.mtx,parallel,-O3,dynamic,10000,32,10,0.052636,43976481,56228,0.13,4289,623,14.53
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,1,0.046696,53524725,65761,0.12,7828,1338,17.09
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,2,0.087414,55869694,63691,0.11,6774,1065,15.72
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,3,0.051235,53070599,64247,0.12,7738,1346,17.39
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,4,0.047256,52512053,66566,0.13,8308,1387,16.69
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,5,0.053734,56385008,64182,0.11,7434,1240,16.68
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,6,0.052253,51530582,65299,0.13,7690,1165,15.15
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,7,0.035582,48046185,64995,0.14,8227,1116,13.57
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,8,0.074737,55653882,62325,0.11,6610,1118,16.91
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,9,0.031606,49210791,65437,0.13,9912,1492,15.05
bcsstk27.mtx,parallel,-O3,dynamic,10000,64,10,0.059852,54706373,63449,0.12,6966,948,13.61
bcsstk27.mtx,parallel,-O3,guided,1,1,1,0.000063,20037092,46921,0.23,1975,233,11.80
bcsstk27.mtx,parallel,-O3,guided,1,1,2,0.000093,20037100,47770,0.24,1830,177,9.67
bcsstk27.mtx,parallel,-O3,guided,1,1,3,0.000064,20037100,46987,0.23,1824,36,1.97
bcsstk27.mtx,parallel,-O3,guided,1,1,4,0.000067,20037100,47315,0.24,1914,140,7.31
bcsstk27.mtx,parallel,-O3,guided,1,1,5,0.000065,20037100,46755,0.23,1786,23,1.29
bcsstk27.mtx,parallel,-O3,guided,1,1,6,0.000068,20037100,47207,0.24,1766,95,5.38
bcsstk27.mtx,parallel,-O3,guided,1,1,7,0.000068,20037100,46685,0.23,1782,320,17.96
bcsstk27.mtx,parallel,-O3,guided,1,1,8,0.000067,20037100,47344,0.24,2050,344,16.78
bcsstk27.mtx,parallel,-O3,guided,1,1,9,0.000067,20037100,47103,0.24,1690,202,11.95
bcsstk27.mtx,parallel,-O3,guided,1,1,10,0.000084,20037101,47021,0.23,1776,33,1.86
bcsstk27.mtx,parallel,-O3,guided,1,2,1,0.000257,20040093,49210,0.25,2032,238,11.71
bcsstk27.mtx,parallel,-O3,guided,1,2,2,0.000520,20046521,49856,0.25,2099,90,4.29
bcsstk27.mtx,parallel,-O3,guided,1,2,3,0.000386,20041534,49191,0.25,2151,275,12.78
bcsstk27.mtx,parallel,-O3,guided,1,2,4,0.000222,20040508,50767,0.25,2351,307,13.06
bcsstk27.mtx,parallel,-O3,guided,1,2,5,0.011263,20245690,48942,0.24,1941,89,4.59
bcsstk27.mtx,parallel,-O3,guided,1,2,6,0.000492,20044450,50321,0.25,2197,337,15.34
bcsstk27.mtx,parallel,-O3,guided,1,2,7,0.000312,20040190,50114,0.25,2113,272,12.87
bcsstk27.mtx,parallel,-O3,guided,1,2,8,0.001062,20058191,50809,0.25,2109,275,13.04
bcsstk27.mtx,parallel,-O3,guided,1,2,9,0.001697,20068170,49060,0.24,2087,376,18.02
bcsstk27.mtx,parallel,-O3,guided,1,2,10,0.000357,20041422,49044,0.24,2072,383,18.48
bcsstk27.mtx,parallel,-O3,guided,1,4,1,0.015485,20920220,51877,0.25,2441,254,10.41
bcsstk27.mtx,parallel,-O3,guided,1,4,2,0.000389,20046561,51304,0.26,2482,614,24.74
bcsstk27.mtx,parallel,-O3,guided,1,4,3,0.009399,20606831,51849,0.25,2379,192,8.07
bcsstk27.mtx,parallel,-O3,guided,1,4,4,0.000577,20057628,51349,0.26,2409,519,21.54
bcsstk27.mtx,parallel,-O3,guided,1,4,5,0.000275,20046935,50493,0.25,2430,267,10.99
bcsstk27.mtx,parallel,-O3,guided,1,4,6,0.000511,20070407,52029,0.26,2465,309,12.54
bcsstk27.mtx,parallel,-O3,guided,1,4,7,0.000691,20052720,52125,0.26,2559,793,30.99
bcsstk27.mtx,parallel,-O3,guided,1,4,8,0.001165,20098766,51347,0.26,2602,492,18.91
bcsstk27.mtx,parallel,-O3,guided,1,4,9,0.001792,20131491,51299,0.25,2480,395,15.93
bcsstk27.mtx,parallel,-O3,guided,1,4,10,0.000470,20050039,52407,0.26,2728,344,12.61
bcsstk27.mtx,parallel,-O3,guided,1,8,1,0.000475,20071682,53703,0.27,3543,949,26.79
bcsstk27.mtx,parallel,-O3,guided,1,8,2,0.015364,22087280,53580,0.24,3321,970,29.21
bcsstk27.mtx,parallel,-O3,guided,1,8,3,0.006453,20886034,53998,0.26,3495,879,25.15
bcsstk27.mtx,parallel,-O3,guided,1,8,4,0.001448,20210338,54415,0.27,3279,984,30.01
bcsstk27.mtx,parallel,-O3,guided,1,8,5,0.012051,21373115,54287,0.25,3363,157,4.67
bcsstk27.mtx,parallel,-O3,guided,1,8,6,0.000820,20186674,54834,0.27,3401,621,18.26
bcsstk27.mtx,parallel,-O3,guided,1,8,7,0.014268,21702238,55247,0.25,3394,756,22.27
bcsstk27.mtx,parallel,-O3,guided,1,8,8,0.000468,20064098,54296,0.27,3364,382,11.36
bcsstk27.mtx,parallel,-O3,guided,1,8,9,0.019341,22567575,54659,0.24,3408,711,20.86
bcsstk27.mtx,parallel,-O3,guided,1,8,10,0.028417,23567816,53984,0.23,3110,1123,36.11
bcsstk27.mtx,parallel,-O3,guided,1,16,1,0.012177,23456964,59227,0.25,4929,1260,25.56
bcsstk27.mtx,parallel,-O3,guided,1,16,2,0.065325,31141648,53794,0.17,3249,420,12.93
bcsstk27.mtx,parallel,-O3,guided,1,16,3,0.018603,24860454,59553,0.24,5148,965,18.75
bcsstk27.mtx,parallel,-O3,guided,1,16,4,0.022658,26039563,58417,0.22,4908,959,19.54
bcsstk27.mtx,parallel,-O3,guided,1,16,5,0.025509,27445929,58356,0.21,4767,994,20.85
bcsstk27.mtx,parallel,-O3,guided,1,16,6,0.058468,28195403,58297,0.21,3791,824,21.74
bcsstk27.mtx,parallel,-O3,guided,1,16,7,0.032971,26776060,57590,0.22,4376,1091,24.93
bcsstk27.mtx,parallel,-O3,guided,1,16,8,0.060167,32350085,57351,0.18,3898,667,17.11
bcsstk27.mtx,parallel,-O3,guided,1,16,9,0.052760,28279116,56013,0.20,3797,550,14.49
bcsstk27.mtx,parallel,-O3,guided,1,16,10,0.018068,24766658,57724,0.23,5050,872,17.27
bcsstk27.mtx,parallel,-O3,guided,1,32,1,0.047025,37031325,65528,0.18,6321,1430,22.62
bcsstk27.mtx,parallel,-O3,guided,1,32,2,0.023629,32476023,67981,0.21,8277,1761,21.28
bcsstk27.mtx,parallel,-O3,guided,1,32,3,0.032295,37151132,66322,0.18,7463,1455,19.50
bcsstk27.mtx,parallel,-O3,guided,1,32,4,0.018644,29757636,65902,0.22,7274,1524,20.95
bcsstk27.mtx,parallel,-O3,guided,1,32,5,0.017208,29783878,67754,0.23,8325,1510,18.14
bcsstk27.mtx,parallel,-O3,guided,1,32,6,0.022224,31132570,66630,0.21,7617,1518,19.93
bcsstk27.mtx,parallel,-O3,guided,1,32,7,0.030793,33495718,66163,0.20,7528,1464,19.45
bcsstk27.mtx,parallel,-O3,guided,1,32,8,0.031460,32277040,64298,0.20,6055,1127,18.61
bcsstk27.mtx,parallel,-O3,guided,1,32,9,0.028760,35974035,65044,0.18,7468,1634,21.88
bcsstk27.mtx,parallel,-O3,guided,1,32,10,0.025403,32187573,66103,0.21,7757,1610,20.76
bcsstk27.mtx,parallel,-O3,guided,1,64,1,0.054061,57590674,81956,0.14,11306,2261,20.00
bcsstk27.mtx,parallel,-O3,guided,1,64,2,0.048036,51000204,78650,0.15,10996,2375,21.60
bcsstk27.mtx,parallel,-O3,guided,1,64,3,0.053398,58605103,79454,0.14,11016,2265,20.56
bcsstk27.mtx,parallel,-O3,guided,1,64,4,0.091122,62217626,80171,0.13,9044,2080,23.00
bcsstk27.mtx,parallel,-O3,guided,1,64,5,0.055503,58800170,78211,0.13,10752,1907,17.74
bcsstk27.mtx,parallel,-O3,guided,1,64,6,0.052164,59735289,80690,0.14,11140,2311,20.75
bcsstk27.mtx,parallel,-O3,guided,1,64,7,0.071400,61516966,80291,0.13,10372,1800,17.35
bcsstk27.mtx,parallel,-O3,guided,1,64,8,0.055416,54820563,80396,0.15,10208,2092,20.49
bcsstk27.mtx,parallel,-O3,guided,1,64,9,0.073607,63303707,80199,0.13,8968,1914,21.34
bcsstk27.mtx,parallel,-O3,guided,1,64,10,0.039057,47092517,79061,0.17,10459,2264,21.65
bcsstk27.mtx,parallel,-O3,guided,10,1,1,0.000087,20037099,47481,0.24,1845,175,9.49
bcsstk27.mtx,parallel,-O3,guided,10,1,2,0.000082,20037098,46328,0.23,1877,22,1.17
bcsstk27.mtx,parallel,-O3,guided,10,1,3,0.000065,20037098,46870,0.23,1855,161,8.68
bcsstk27.mtx,parallel,-O3,guided,10,1,4,0.000069,20037094,47930,0.24,1788,228,12.75
bcsstk27.mtx,parallel,-O3,guided,10,1,5,0.000065,20037098,47412,0.24,1932,67,3.47
bcsstk27.mtx,parallel,-O3,guided,10,1,6,0.000064,20037094,47010,0.23,1832,41,2.24
bcsstk27.mtx,parallel,-O3,guided,10,1,7,0.000065,20037096,47591,0.24,1816,76,4.19
bcsstk27.mtx,parallel,-O3,guided,10,1,8,0.000070,20037101,46768,0.23,2054,166,8.08
bcsstk27.mtx,parallel,-O3,guided,10,1,9,0.000065,20037098,47055,0.23,1942,53,2.73
bcsstk27.mtx,parallel,-O3,guided,10,1,10,0.000068,20037101,47799,0.24,1829,143,7.82
bcsstk27.mtx,parallel,-O3,guided,10,2,1,0.000181,20039759,50488,0.25,2134,263,12.32
bcsstk27.mtx,parallel,-O3,guided,10,2,2,0.000507,20044792,50656,0.25,2111,207,9.81
bcsstk27.mtx,parallel,-O3,guided,10,2,3,0.000280,20040312,49550,0.25,2171,312,14.37
bcsstk27.mtx,parallel,-O3,guided,10,2,4,0.000279,20039907,49383,0.25,2048,325,15.87
bcsstk27.mtx,parallel,-O3,guided,10,2,5,0.000148,20040171,49236,0.25,2097,81,3.86
bcsstk27.mtx,parallel,-O3,guided,10,2,6,0.000267,20039555,49639,0.25,2066,406,19.65
bcsstk27.mtx,parallel,-O3,guided,10,2,7,0.000737,20048269,49647,0.25,2039,296,14.52
bcsstk27.mtx,parallel,-O3,guided,10,2,8,0.000307,20040384,49945,0.25,2116,335,15.83
bcsstk27.mtx,parallel,-O3,guided,10,2,9,0.001066,20058006,50301,0.25,2145,95,4.43
bcsstk27.mtx,parallel,-O3,guided,10,2,10,0.000261,20039847,48789,0.24,2130,247,11.60
bcsstk27.mtx,parallel,-O3,guided,10,4,1,0.000818,20074679,50413,0.25,2410,169,7.01
bcsstk27.mtx,parallel,-O3,guided,10,4,2,0.015035,20918102,52355,0.25,2668,476,17.84
bcsstk27.mtx,parallel,-O3,guided,10,4,3,0.000422,20048088,52050,0.26,2487,357,14.35
bcsstk27.mtx,parallel,-O3,guided,10,4,4,0.000395,20048768,51728,0.26,2579,558,21.64
bcsstk27.mtx,parallel,-O3,guided,10,4,5,0.000381,20047496,51290,0.26,2468,224,9.08
bcsstk27.mtx,parallel,-O3,guided,10,4,6,0.000221,20045242,50901,0.25,2707,195,7.20
bcsstk27.mtx,parallel,-O3,guided,10,4,7,0.000927,20070325,51796,0.26,2457,529,21.53
bcsstk27.mtx,parallel,-O3,guided,10,4,8,0.000708,20057674,51590,0.26,2505,340,13.57
bcsstk27.mtx,parallel,-O3,guided,10,4,9,0.000655,20059033,50071,0.25,2394,438,18.30
bcsstk27.mtx,parallel,-O3,guided,10,4,10,0.000342,20046890,51455,0.26,2442,500,20.48
bcsstk27.mtx,parallel,-O3,guided,10,8,1,0.013243,21811372,52170,0.24,3490,678,19.43
bcsstk27.mtx,parallel,-O3,guided,10,8,2,0.015449,22034870,53020,0.24,3195,521,16.31
bcsstk27.mtx,parallel,-O3,guided,10,8,3,0.000474,20072387,52928,0.26,3234,572,17.69
bcsstk27.mtx,parallel,-O3,guided,10,8,4,0.013234,21745087,52435,0.24,3290,793,24.10
bcsstk27.mtx,parallel,-O3,guided,10,8,5,0.000997,20134568,52789,0.26,3274,535,16.34
bcsstk27.mtx,parallel,-O3,guided,10,8,6,0.006253,20812292,53359,0.26,3280,748,22.80
bcsstk27.mtx,parallel,-O3,guided,10,8,7,0.016879,22113816,53496,0.24,3272,724,22.13
bcsstk27.mtx,parallel,-O3,guided,10,8,8,0.000734,20089102,52975,0.26,3311,578,17.46
