rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
93,128,4,0.444749832,0.441344023,244446,231652,488892,Hook_1498
93,128,5,0.473535776,0.470064640,244446,231652,488892,Hook_1498
93,128,6,0.306226015,0.302853346,244446,231652,488892,Hook_1498
93,128,7,0.311300993,0.307715178,244446,231652,488892,Hook_1498
93,128,8,0.510150194,0.503903389,244446,231652,488892,Hook_1498
93,128,9,0.432184935,0.428750038,244446,231652,488892,Hook_1498
73,128,9,0.432180643,0.429327726,243648,230779,487296,Hook_1498
75,128,0,0.237144709,0.234228849,244134,231205,488268,Hook_1498
75,128,1,0.491352320,0.488467932,244134,231205,488268,Hook_1498
75,128,2,0.434880257,0.431967258,244134,231205,488268,Hook_1498
75,128,3,0.448273182,0.445374012,244134,231205,488268,Hook_1498
75,128,4,0.445626736,0.442777395,244134,231205,488268,Hook_1498
75,128,5,0.473655939,0.470758677,244134,231205,488268,Hook_1498
75,128,6,0.306679964,0.303805351,244134,231205,488268,Hook_1498
75,128,7,0.310920954,0.308032513,244134,231205,488268,Hook_1498
75,128,8,0.513726711,0.507891178,244134,231205,488268,Hook_1498
75,128,9,0.432226419,0.429339886,244134,231205,488268,Hook_1498
84,128,0,0.237050772,0.233524084,243861,231014,487722,Hook_1498
84,128,1,0.491149426,0.487600088,243861,231014,487722,Hook_1498
84,128,2,0.435628891,0.432013035,243861,231014,487722,Hook_1498
84,128,3,0.448379278,0.444812059,243861,231014,487722,Hook_1498
84,128,4,0.445876598,0.442352533,243861,231014,487722,Hook_1498
84,128,5,0.473993540,0.470426559,243861,231014,487722,Hook_1498
84,128,6,0.306890249,0.303457499,243861,231014,487722,Hook_1498
84,128,7,0.311458826,0.307805061,243861,231014,487722,Hook_1498
84,128,8,0.514040947,0.507606506,243861,231014,487722,Hook_1498
84,128,9,0.432368755,0.428856611,243861,231014,487722,Hook_1498
95,128,0,0.236577988,0.233319283,244149,231312,488298,Hook_1498
95,128,1,0.490561247,0.487246990,244149,231312,488298,Hook_1498
95,128,2,0.435666323,0.431981564,244149,231312,488298,Hook_1498
95,128,3,0.448373079,0.444694996,244149,231312,488298,Hook_1498
95,128,4,0.444867373,0.441582680,244149,231312,488298,Hook_1498
95,128,5,0.469723701,0.466306686,244149,231312,488298,Hook_1498
95,128,6,0.303299427,0.299641371,244149,231312,488298,Hook_1498
69,128,0,0.235986710,0.232748747,244254,231418,488508,Hook_1498
69,128,1,0.490029335,0.486787796,244254,231418,488508,Hook_1498
69,128,2,0.429792881,0.426574945,244254,231418,488508,Hook_1498
69,128,3,0.447159052,0.443964720,244254,231418,488508,Hook_1498
69,128,4,0.446446419,0.443197012,244254,231418,488508,Hook_1498
69,128,5,0.474796295,0.471565008,244254,231418,488508,Hook_1498
69,128,6,0.309501648,0.306256056,244254,231418,488508,Hook_1498
95,128,7,0.311437607,0.307735443,244149,231312,488298,Hook_1498
95,128,8,0.508424520,0.504667759,244149,231312,488298,Hook_1498
95,128,9,0.432349682,0.428399324,244149,231312,488298,Hook_1498
69,128,7,0.309849501,0.306756258,244254,231418,488508,Hook_1498
69,128,8,0.513633966,0.507298231,244254,231418,488508,Hook_1498
69,128,9,0.433187485,0.430046320,244254,231418,488508,Hook_1498
83,128,0,0.237594604,0.234117746,243786,230957,487572,Hook_1498
83,128,1,0.491710186,0.488227606,243786,230957,487572,Hook_1498
83,128,2,0.435607910,0.432028294,243786,230957,487572,Hook_1498
83,128,3,0.448950291,0.445435524,243786,230957,487572,Hook_1498
66,128,0,0.236008167,0.232780933,243315,230461,486630,Hook_1498
66,128,1,0.490451813,0.487145901,243315,230461,486630,Hook_1498
66,128,2,0.431296110,0.427985191,243315,230461,486630,Hook_1498
66,128,3,0.448258400,0.444977522,243315,230461,486630,Hook_1498
83,128,4,0.445965767,0.442513227,243786,230957,487572,Hook_1498
83,128,5,0.474004507,0.470499039,243786,230957,487572,Hook_1498
83,128,6,0.307117701,0.303725004,243786,230957,487572,Hook_1498
83,128,7,0.311291218,0.307689667,243786,230957,487572,Hook_1498
83,128,8,0.514031172,0.507642508,243786,230957,487572,Hook_1498
83,128,9,0.432427645,0.428998709,243786,230957,487572,Hook_1498
66,128,4,0.446211815,0.442975998,243315,230461,486630,Hook_1498
66,128,5,0.474591970,0.471368074,243315,230461,486630,Hook_1498
66,128,6,0.309313059,0.306063890,243315,230461,486630,Hook_1498
66,128,7,0.311817646,0.308528900,243315,230461,486630,Hook_1498
66,128,8,0.513571978,0.507232189,243315,230461,486630,Hook_1498
66,128,9,0.433341980,0.430121183,243315,230461,486630,Hook_1498
77,128,0,0.237734556,0.234289646,244422,231544,488844,Hook_1498
77,128,1,0.491860151,0.488426924,244422,231544,488844,Hook_1498
77,128,2,0.435498714,0.431931496,244422,231544,488844,Hook_1498
77,128,3,0.448943853,0.445483208,244422,231544,488844,Hook_1498
68,128,0,0.236905098,0.233374357,244170,231363,488340,Hook_1498
68,128,1,0.490905046,0.487303019,244170,231363,488340,Hook_1498
68,128,2,0.431750774,0.427610636,244170,231363,488340,Hook_1498
68,128,3,0.447926283,0.443637133,244170,231363,488340,Hook_1498
77,128,4,0.446191788,0.442751646,244422,231544,488844,Hook_1498
77,128,5,0.474184752,0.470742464,244422,231544,488844,Hook_1498
77,128,6,0.307171106,0.303811073,244422,231544,488844,Hook_1498
77,128,7,0.311628103,0.308082581,244422,231544,488844,Hook_1498
77,128,8,0.514190912,0.507858038,244422,231544,488844,Hook_1498
77,128,9,0.432564259,0.429174423,244422,231544,488844,Hook_1498
76,128,0,0.237730265,0.234201670,244095,231219,488190,Hook_1498
76,128,1,0.491901636,0.488427877,244095,231219,488190,Hook_1498
76,128,2,0.435668945,0.432095051,244095,231219,488190,Hook_1498
76,128,3,0.449020863,0.445481777,244095,231219,488190,Hook_1498
76,128,4,0.446193695,0.442729473,244095,231219,488190,Hook_1498
46,128,0,0.230867624,0.227583647,245184,232325,490368,Hook_1498
46,128,1,0.485643864,0.481741190,245184,232325,490368,Hook_1498
46,128,2,0.438451529,0.435164452,245184,232325,490368,Hook_1498
46,128,3,0.443019152,0.439886093,245184,232325,490368,Hook_1498
46,128,4,0.449157476,0.445935726,245184,232325,490368,Hook_1498
46,128,5,0.471966028,0.467860699,245184,232325,490368,Hook_1498
46,128,6,0.306510687,0.302170277,245184,232325,490368,Hook_1498
46,128,7,0.311232805,0.308330059,245184,232325,490368,Hook_1498
46,128,8,0.510533333,0.504080296,245184,232325,490368,Hook_1498
46,128,9,0.434122324,0.431159019,245184,232325,490368,Hook_1498
76,128,5,0.474223852,0.470713377,244095,231219,488190,Hook_1498
76,128,6,0.307236910,0.303830624,244095,231219,488190,Hook_1498
76,128,7,0.311452150,0.307828903,244095,231219,488190,Hook_1498
76,128,8,0.514188528,0.507796049,244095,231219,488190,Hook_1498
76,128,9,0.432719946,0.429305553,244095,231219,488190,Hook_1498
79,128,0,0.237703562,0.234205723,243855,230994,487710,Hook_1498
79,128,1,0.491624832,0.488128185,243855,230994,487710,Hook_1498
79,128,2,0.435343981,0.431740046,243855,230994,487710,Hook_1498
79,128,3,0.448950529,0.445424557,243855,230994,487710,Hook_1498
79,128,4,0.446102619,0.442627430,243855,230994,487710,Hook_1498
79,128,5,0.474113464,0.470593691,243855,230994,487710,Hook_1498
79,128,6,0.307155848,0.303771734,243855,230994,487710,Hook_1498
79,128,7,0.311563253,0.307964325,243855,230994,487710,Hook_1498
79,128,8,0.514266968,0.507845640,243855,230994,487710,Hook_1498
79,128,9,0.432749033,0.429326057,243855,230994,487710,Hook_1498
87,128,0,0.236876488,0.233314991,244317,231461,488634,Hook_1498
87,128,1,0.491052866,0.487486124,244317,231461,488634,Hook_1498
87,128,2,0.435447216,0.431770086,244317,231461,488634,Hook_1498
87,128,3,0.447543859,0.444041967,244317,231461,488634,Hook_1498
87,128,4,0.445613623,0.442055225,244317,231461,488634,Hook_1498
87,128,5,0.473936319,0.470386744,244317,231461,488634,Hook_1498
87,128,6,0.306399822,0.302947998,244317,231461,488634,Hook_1498
87,128,7,0.310615063,0.307034016,244317,231461,488634,Hook_1498
87,128,8,0.513976574,0.507493973,244317,231461,488634,Hook_1498
87,128,9,0.432801008,0.429278135,244317,231461,488634,Hook_1498
78,128,0,0.237640858,0.234222651,244062,231181,488124,Hook_1498
78,128,1,0.491791248,0.488404274,244062,231181,488124,Hook_1498
78,128,2,0.435344934,0.431863308,244062,231181,488124,Hook_1498
78,128,3,0.448730707,0.445281744,244062,231181,488124,Hook_1498
78,128,4,0.446083784,0.442715168,244062,231181,488124,Hook_1498
78,128,5,0.474235058,0.470813990,244062,231181,488124,Hook_1498
78,128,6,0.307121992,0.303819895,244062,231181,488124,Hook_1498
78,128,7,0.311565399,0.308074951,244062,231181,488124,Hook_1498
78,128,8,0.514177799,0.507865191,244062,231181,488124,Hook_1498
78,128,9,0.432876110,0.429562092,244062,231181,488124,Hook_1498
88,128,0,0.236606598,0.233277082,243843,230928,487686,Hook_1498
88,128,1,0.490801096,0.487478495,243843,230928,487686,Hook_1498
88,128,2,0.435909748,0.431918859,243843,230928,487686,Hook_1498
88,128,3,0.448871374,0.444751501,243843,230928,487686,Hook_1498
88,128,4,0.445137978,0.441741705,243843,230928,487686,Hook_1498
88,128,5,0.473525286,0.470253706,243843,230928,487686,Hook_1498
88,128,6,0.306761503,0.303577662,243843,230928,487686,Hook_1498
88,128,7,0.311775208,0.307718754,243843,230928,487686,Hook_1498
88,128,8,0.510710478,0.507553101,243843,230928,487686,Hook_1498
88,128,9,0.432952404,0.428882837,243843,230928,487686,Hook_1498
74,128,0,0.237822771,0.234255791,243957,231078,487914,Hook_1498
74,128,1,0.491998672,0.488457680,243957,231078,487914,Hook_1498
74,128,2,0.435840607,0.432209969,243957,231078,487914,Hook_1498
74,128,3,0.449067354,0.445473433,243957,231078,487914,Hook_1498
74,128,4,0.446304798,0.442788363,243957,231078,487914,Hook_1498
74,128,5,0.474417925,0.470876932,243957,231078,487914,Hook_1498
74,128,6,0.307393551,0.303932905,243957,231078,487914,Hook_1498
74,128,7,0.311516047,0.307831287,243957,231078,487914,Hook_1498
74,128,8,0.514343262,0.507891417,243957,231078,487914,Hook_1498
74,128,9,0.434269905,0.430930138,243957,231078,487914,Hook_1498
68,128,4,0.446880102,0.443446875,244170,231363,488340,Hook_1498
68,128,5,0.475498915,0.472018957,244170,231363,488340,Hook_1498
68,128,6,0.309614658,0.306007624,244170,231363,488340,Hook_1498
68,128,7,0.311717272,0.308215141,244170,231363,488340,Hook_1498
68,128,8,0.514667034,0.508099556,244170,231363,488340,Hook_1498
68,128,9,0.433449030,0.429870129,244170,231363,488340,Hook_1498
67,128,0,0.236369133,0.233193874,243576,230736,487152,Hook_1498
67,128,1,0.490505219,0.487313509,243576,230736,487152,Hook_1498
67,128,2,0.430871725,0.427603483,243576,230736,487152,Hook_1498
67,128,3,0.447951317,0.444682121,243576,230736,487152,Hook_1498
67,128,4,0.446729660,0.443502903,243576,230736,487152,Hook_1498
67,128,5,0.475314617,0.472104073,243576,230736,487152,Hook_1498
67,128,6,0.309226513,0.306049585,243576,230736,487152,Hook_1498
67,128,7,0.312773228,0.308412313,243576,230736,487152,Hook_1498
67,128,8,0.515875340,0.508099079,243576,230736,487152,Hook_1498
67,128,9,0.433500767,0.430393457,243576,230736,487152,Hook_1498
65,128,0,0.233358145,0.230512857,243162,230303,486324,Hook_1498
65,128,1,0.490349293,0.487146378,243162,230303,486324,Hook_1498
65,128,2,0.431118488,0.427858353,243162,230303,486324,Hook_1498
65,128,3,0.448109627,0.444904804,243162,230303,486324,Hook_1498
65,128,4,0.446333885,0.443133593,243162,230303,486324,Hook_1498
72,128,0,0.237907887,0.234323263,244152,231334,488304,Hook_1498
72,128,1,0.492047071,0.488499880,244152,231334,488304,Hook_1498
72,128,2,0.435716629,0.432024479,244152,231334,488304,Hook_1498
72,128,3,0.449127913,0.445507765,244152,231334,488304,Hook_1498
72,128,4,0.446759939,0.443307877,244152,231334,488304,Hook_1498
65,128,5,0.474255800,0.471135139,243162,230303,486324,Hook_1498
65,128,6,0.309565306,0.306363344,243162,230303,486324,Hook_1498
65,128,7,0.311637878,0.308533669,243162,230303,486324,Hook_1498
65,128,8,0.512959480,0.507015228,243162,230303,486324,Hook_1498
65,128,9,0.433571339,0.430482864,243162,230303,486324,Hook_1498
72,128,5,0.474474430,0.470905066,244152,231334,488304,Hook_1498
72,128,6,0.308371067,0.305024624,244152,231334,488304,Hook_1498
72,128,7,0.311702013,0.308006525,244152,231334,488304,Hook_1498
72,128,8,0.514450788,0.507955313,244152,231334,488304,Hook_1498
72,128,9,0.434494019,0.431154966,244152,231334,488304,Hook_1498
64,128,0,0.236165047,0.232997894,243090,230222,486180,Hook_1498
64,128,1,0.490576506,0.487323284,243090,230222,486180,Hook_1498
64,128,2,0.430972576,0.427728176,243090,230222,486180,Hook_1498
64,128,3,0.447607040,0.444446087,243090,230222,486180,Hook_1498
64,128,4,0.446716309,0.443519115,243090,230222,486180,Hook_1498
64,128,5,0.474792957,0.471655607,243090,230222,486180,Hook_1498
64,128,6,0.309642076,0.306447268,243090,230222,486180,Hook_1498
64,128,7,0.311630726,0.308388233,243090,230222,486180,Hook_1498
64,128,8,0.514471769,0.508171082,243090,230222,486180,Hook_1498
64,128,9,0.433614492,0.430480242,243090,230222,486180,Hook_1498
63,128,0,0.235964775,0.232829809,243645,230800,487290,Hook_1498
63,128,1,0.490511894,0.487301111,243645,230800,487290,Hook_1498
63,128,2,0.430901766,0.427641392,243645,230800,487290,Hook_1498
63,128,3,0.448033571,0.444865942,243645,230800,487290,Hook_1498
63,128,4,0.446408987,0.443248034,243645,230800,487290,Hook_1498
63,128,5,0.475176334,0.472049475,243645,230800,487290,Hook_1498
63,128,6,0.309777021,0.306633949,243645,230800,487290,Hook_1498
63,128,7,0.311205149,0.308199167,243645,230800,487290,Hook_1498
63,128,8,0.513970852,0.508020401,243645,230800,487290,Hook_1498
63,128,9,0.434003592,0.430932283,243645,230800,487290,Hook_1498
52,128,0,0.236015558,0.233698130,244518,231643,489036,Hook_1498
52,128,1,0.490141153,0.487854242,244518,231643,489036,Hook_1498
52,128,2,0.430457830,0.428158760,244518,231643,489036,Hook_1498
52,128,3,0.447524548,0.445240736,244518,231643,489036,Hook_1498
52,128,4,0.445880890,0.443690777,244518,231643,489036,Hook_1498
52,128,5,0.474940062,0.472702503,244518,231643,489036,Hook_1498
52,128,6,0.309249640,0.307018757,244518,231643,489036,Hook_1498
52,128,7,0.312483311,0.310222149,244518,231643,489036,Hook_1498
52,128,8,0.514057398,0.508421659,244518,231643,489036,Hook_1498
52,128,9,0.434115171,0.431701899,244518,231643,489036,Hook_1498
62,128,0,0.236624718,0.233486652,243903,231042,487806,Hook_1498
62,128,1,0.490453243,0.487311125,243903,231042,487806,Hook_1498
62,128,2,0.430815935,0.427592993,243903,231042,487806,Hook_1498
62,128,3,0.447853565,0.444712400,243903,231042,487806,Hook_1498
62,128,4,0.446470022,0.443268061,243903,231042,487806,Hook_1498
61,128,0,0.236487389,0.233349085,245151,232336,490302,Hook_1498
61,128,1,0.490300655,0.487133026,245151,232336,490302,Hook_1498
61,128,2,0.431106567,0.427901030,245151,232336,490302,Hook_1498
61,128,3,0.447858334,0.444705963,245151,232336,490302,Hook_1498
61,128,4,0.446687698,0.443535328,245151,232336,490302,Hook_1498
61,128,5,0.475185394,0.472050190,245151,232336,490302,Hook_1498
61,128,6,0.309673071,0.306514502,245151,232336,490302,Hook_1498
62,128,5,0.475085735,0.471927643,243903,231042,487806,Hook_1498
62,128,6,0.309655905,0.306464195,243903,231042,487806,Hook_1498
62,128,7,0.311485052,0.308418274,243903,231042,487806,Hook_1498
62,128,8,0.514128923,0.508127689,243903,231042,487806,Hook_1498
62,128,9,0.434221268,0.431080580,243903,231042,487806,Hook_1498
45,128,0,0.230916023,0.227619886,244656,231785,489312,Hook_1498
45,128,1,0.485666513,0.481737375,244656,231785,489312,Hook_1498
45,128,2,0.437540293,0.434548616,244656,231785,489312,Hook_1498
45,128,3,0.443912029,0.440603733,244656,231785,489312,Hook_1498
45,128,4,0.449098349,0.445882320,244656,231785,489312,Hook_1498
61,128,7,0.311588764,0.308426619,245151,232336,490302,Hook_1498
61,128,8,0.511409521,0.508238792,245151,232336,490302,Hook_1498
61,128,9,0.434233665,0.431145668,245151,232336,490302,Hook_1498
45,128,5,0.472077847,0.468116283,244656,231785,489312,Hook_1498
45,128,6,0.306469440,0.302116156,244656,231785,489312,Hook_1498
45,128,7,0.313412905,0.310433149,244656,231785,489312,Hook_1498
45,128,8,0.507692814,0.504423380,244656,231785,489312,Hook_1498
45,128,9,0.434941292,0.431852818,244656,231785,489312,Hook_1498
51,128,0,0.236494064,0.234174728,243321,230508,486642,Hook_1498
51,128,1,0.490461111,0.488185644,243321,230508,486642,Hook_1498
51,128,2,0.431262016,0.428970814,243321,230508,486642,Hook_1498
51,128,3,0.447513580,0.445250034,243321,230508,486642,Hook_1498
51,128,4,0.448869228,0.443724632,243321,230508,486642,Hook_1498
51,128,5,0.474962950,0.472729206,243321,230508,486642,Hook_1498
51,128,6,0.309329033,0.307127237,243321,230508,486642,Hook_1498
51,128,7,0.312273979,0.310068607,243321,230508,486642,Hook_1498
51,128,8,0.511056185,0.508434057,243321,230508,486642,Hook_1498
51,128,9,0.434314728,0.431888103,243321,230508,486642,Hook_1498
60,128,0,0.236690521,0.233544827,245178,232337,490356,Hook_1498
60,128,1,0.492894411,0.486802578,245178,232337,490356,Hook_1498
60,128,2,0.430828810,0.427622318,245178,232337,490356,Hook_1498
60,128,3,0.447900772,0.444771528,245178,232337,490356,Hook_1498
60,128,4,0.446389675,0.443273306,245178,232337,490356,Hook_1498
60,128,5,0.475206375,0.472079754,245178,232337,490356,Hook_1498
60,128,6,0.309772253,0.306605339,245178,232337,490356,Hook_1498
60,128,7,0.311609507,0.308447599,245178,232337,490356,Hook_1498
60,128,8,0.511380672,0.508213520,245178,232337,490356,Hook_1498
60,128,9,0.434367418,0.431258202,245178,232337,490356,Hook_1498
47,128,0,0.230430126,0.227546215,245127,232273,490254,Hook_1498
47,128,1,0.484881878,0.481734276,245127,232273,490254,Hook_1498
47,128,2,0.438223362,0.435137510,245127,232273,490254,Hook_1498
47,128,3,0.441898584,0.438831091,245127,232273,490254,Hook_1498
47,128,4,0.448288202,0.445359707,245127,232273,490254,Hook_1498
57,128,0,0.236486197,0.233240366,244266,231376,488532,Hook_1498
57,128,1,0.489945173,0.486719608,244266,231376,488532,Hook_1498
57,128,2,0.431359053,0.427985430,244266,231376,488532,Hook_1498
57,128,3,0.448111296,0.444909811,244266,231376,488532,Hook_1498
47,128,5,0.470787525,0.467705965,245127,232273,490254,Hook_1498
47,128,6,0.305144548,0.301857710,245127,232273,490254,Hook_1498
47,128,7,0.310349703,0.307390451,245127,232273,490254,Hook_1498
47,128,8,0.510322332,0.504089832,245127,232273,490254,Hook_1498
47,128,9,0.435087204,0.431982517,245127,232273,490254,Hook_1498
57,128,4,0.446815491,0.443585396,244266,231376,488532,Hook_1498
57,128,5,0.475607395,0.472410440,244266,231376,488532,Hook_1498
57,128,6,0.309997797,0.306815624,244266,231376,488532,Hook_1498
57,128,7,0.311626434,0.308527946,244266,231376,488532,Hook_1498
57,128,8,0.514223337,0.508207083,244266,231376,488532,Hook_1498
57,128,9,0.434605598,0.431480885,244266,231376,488532,Hook_1498
59,128,0,0.236884356,0.233453274,244677,231819,489354,Hook_1498
59,128,1,0.490957737,0.487443447,244677,231819,489354,Hook_1498
59,128,2,0.432368755,0.428020000,244677,231819,489354,Hook_1498
56,128,0,0.236767769,0.233315945,244593,231698,489186,Hook_1498
56,128,1,0.490807056,0.487302303,244593,231698,489186,Hook_1498
59,128,3,0.448443651,0.444930553,244677,231819,489354,Hook_1498
59,128,4,0.446949720,0.443610430,244677,231819,489354,Hook_1498
59,128,5,0.475272894,0.471899271,244677,231819,489354,Hook_1498
59,128,6,0.310111284,0.306782961,244677,231819,489354,Hook_1498
59,128,7,0.311815739,0.308349609,244677,231819,489354,Hook_1498
59,128,8,0.514707327,0.508195400,244677,231819,489354,Hook_1498
59,128,9,0.434628487,0.431280851,244677,231819,489354,Hook_1498
56,128,2,0.432472229,0.428042173,244593,231698,489186,Hook_1498
56,128,3,0.448490858,0.444997787,244593,231698,489186,Hook_1498
56,128,4,0.446895123,0.443655491,244593,231698,489186,Hook_1498
56,128,5,0.475743532,0.472470760,244593,231698,489186,Hook_1498
56,128,6,0.310157061,0.306874037,244593,231698,489186,Hook_1498
56,128,7,0.311958790,0.308548450,244593,231698,489186,Hook_1498
56,128,8,0.514492512,0.508151531,244593,231698,489186,Hook_1498
56,128,9,0.434664011,0.431366444,244593,231698,489186,Hook_1498
55,128,0,0.236736536,0.233555555,243666,230803,487332,Hook_1498
55,128,1,0.490214109,0.487012386,243666,230803,487332,Hook_1498
55,128,2,0.431329727,0.428067923,243666,230803,487332,Hook_1498
58,128,0,0.236843348,0.233531952,244506,231667,489012,Hook_1498
58,128,1,0.490721941,0.487377644,244506,231667,489012,Hook_1498
58,128,2,0.431396723,0.428018570,244506,231667,489012,Hook_1498
58,128,3,0.448121309,0.444789171,244506,231667,489012,Hook_1498
58,128,4,0.446893215,0.443590403,244506,231667,489012,Hook_1498
58,128,5,0.475575924,0.472269297,244506,231667,489012,Hook_1498
58,128,6,0.310124159,0.306803942,244506,231667,489012,Hook_1498
58,128,7,0.311792850,0.308489561,244506,231667,489012,Hook_1498
58,128,8,0.514618158,0.508275270,244506,231667,489012,Hook_1498
58,128,9,0.434790134,0.431500673,244506,231667,489012,Hook_1498
55,128,3,0.448194265,0.444991112,243666,230803,487332,Hook_1498
55,128,4,0.446733475,0.443532228,243666,230803,487332,Hook_1498
55,128,5,0.475851297,0.472641230,243666,230803,487332,Hook_1498
55,128,6,0.310100317,0.306889296,243666,230803,487332,Hook_1498
55,128,7,0.311605930,0.308514833,243666,230803,487332,Hook_1498
55,128,8,0.514645815,0.508393764,243666,230803,487332,Hook_1498
55,128,9,0.434782982,0.431639910,243666,230803,487332,Hook_1498
50,128,0,0.236952305,0.233801842,242886,230088,485772,Hook_1498
50,128,1,0.491071701,0.487859964,242886,230088,485772,Hook_1498
50,128,2,0.436523438,0.433594942,242886,230088,485772,Hook_1498
50,128,3,0.448424816,0.445257902,242886,230088,485772,Hook_1498
50,128,4,0.446897745,0.443726301,242886,230088,485772,Hook_1498
50,128,5,0.475875378,0.472692966,242886,230088,485772,Hook_1498
50,128,6,0.310245991,0.307078838,242886,230088,485772,Hook_1498
50,128,7,0.314009190,0.311104774,242886,230088,485772,Hook_1498
50,128,8,0.514515638,0.508501053,242886,230088,485772,Hook_1498
50,128,9,0.435262442,0.432180643,242886,230088,485772,Hook_1498
49,128,0,0.237075329,0.233988523,243186,230328,486372,Hook_1498
49,128,1,0.491348743,0.488199711,243186,230328,486372,Hook_1498
49,128,2,0.437046766,0.434218645,243186,230328,486372,Hook_1498
49,128,3,0.448390484,0.445307732,243186,230328,486372,Hook_1498
49,128,4,0.446823835,0.443756342,243186,230328,486372,Hook_1498
54,128,0,0.236662626,0.233432770,244209,231346,488418,Hook_1498
54,128,1,0.490511179,0.487208128,244209,231346,488418,Hook_1498
54,128,2,0.431244850,0.427996159,244209,231346,488418,Hook_1498
54,128,3,0.448089838,0.444872618,244209,231346,488418,Hook_1498
54,128,4,0.448293447,0.445173502,244209,231346,488418,Hook_1498
54,128,5,0.475731850,0.472545862,244209,231346,488418,Hook_1498
54,128,6,0.310092211,0.306850195,244209,231346,488418,Hook_1498
49,128,5,0.475911856,0.472823143,243186,230328,486372,Hook_1498
49,128,6,0.310312748,0.307214022,243186,230328,486372,Hook_1498
49,128,7,0.313311338,0.310225725,243186,230328,486372,Hook_1498
49,128,8,0.511596918,0.508458376,243186,230328,486372,Hook_1498
49,128,9,0.435405731,0.432338238,243186,230328,486372,Hook_1498
54,128,7,0.313136101,0.309914112,244209,231346,488418,Hook_1498
54,128,8,0.514693499,0.508348465,244209,231346,488418,Hook_1498
54,128,9,0.435395718,0.432218313,244209,231346,488418,Hook_1498
48,128,0,0.237357616,0.234210491,244452,231569,488904,Hook_1498
48,128,1,0.491564751,0.488368750,244452,231569,488904,Hook_1498
48,128,2,0.438396215,0.435458899,244452,231569,488904,Hook_1498
48,128,3,0.448713541,0.445505142,244452,231569,488904,Hook_1498
48,128,4,0.448296547,0.445212364,244452,231569,488904,Hook_1498
48,128,5,0.475888491,0.472742558,244452,231569,488904,Hook_1498
48,128,6,0.310330153,0.307207346,244452,231569,488904,Hook_1498
48,128,7,0.313399076,0.310269117,244452,231569,488904,Hook_1498
48,128,8,0.511600018,0.508549929,244452,231569,488904,Hook_1498
48,128,9,0.435513496,0.432396889,244452,231569,488904,Hook_1498
53,128,0,0.236729145,0.233534098,244257,231373,488514,Hook_1498
53,128,1,0.490767717,0.487517834,244257,231373,488514,Hook_1498
53,128,2,0.431186914,0.427989006,244257,231373,488514,Hook_1498
53,128,3,0.449498892,0.446484566,244257,231373,488514,Hook_1498
53,128,4,0.447896719,0.444785357,244257,231373,488514,Hook_1498
53,128,5,0.478425503,0.472581625,244257,231373,488514,Hook_1498
53,128,6,0.310186148,0.307027578,244257,231373,488514,Hook_1498
53,128,7,0.314163446,0.311086178,244257,231373,488514,Hook_1498
53,128,8,0.511689425,0.508477688,244257,231373,488514,Hook_1498
53,128,9,0.435809374,0.432268381,244257,231373,488514,Hook_1498
44,128,0,0.232636929,0.229542494,244509,231620,489018,Hook_1498
44,128,1,0.484861374,0.481699705,244509,231620,489018,Hook_1498
44,128,2,0.440539360,0.437134027,244509,231620,489018,Hook_1498
44,128,3,0.443753004,0.440657377,244509,231620,489018,Hook_1498
44,128,4,0.449811935,0.445611477,244509,231620,489018,Hook_1498
44,128,5,0.474486589,0.468086958,244509,231620,489018,Hook_1498
44,128,6,0.308686018,0.302184343,244509,231620,489018,Hook_1498
44,128,7,0.314661741,0.310251236,244509,231620,489018,Hook_1498
44,128,8,0.510626316,0.504410982,244509,231620,489018,Hook_1498
44,128,9,0.436216354,0.432980776,244509,231620,489018,Hook_1498
35,128,0,0.232992649,0.229715347,242826,230035,485652,Hook_1498
35,128,1,0.484504700,0.481177092,242826,230035,485652,Hook_1498
35,128,2,0.441073179,0.437623501,242826,230035,485652,Hook_1498
35,128,3,0.449951649,0.443408489,242826,230035,485652,Hook_1498
35,128,4,0.644789696,0.641600609,242826,230035,485652,Hook_1498
35,128,5,0.471097231,0.467934608,242826,230035,485652,Hook_1498
35,128,6,0.305365086,0.302061081,242826,230035,485652,Hook_1498
35,128,7,0.318132639,0.314867973,242826,230035,485652,Hook_1498
35,128,8,0.506375313,0.503248930,242826,230035,485652,Hook_1498
35,128,9,0.437275648,0.433917999,242826,230035,485652,Hook_1498
36,128,0,0.236113548,0.229616880,243055,230247,486110,Hook_1498
36,128,1,0.485720396,0.481189728,243055,230247,486110,Hook_1498
36,128,2,0.443521261,0.437493086,243055,230247,486110,Hook_1498
36,128,3,0.451248884,0.442987442,243055,230247,486110,Hook_1498
36,128,4,0.644730330,0.641586542,243055,230247,486110,Hook_1498
36,128,5,0.474487305,0.468085051,243055,230247,486110,Hook_1498
36,128,6,0.305320978,0.302042484,243055,230247,486110,Hook_1498
36,128,7,0.317561150,0.314368963,243055,230247,486110,Hook_1498
36,128,8,0.510776758,0.504254341,243055,230247,486110,Hook_1498
36,128,9,0.437339544,0.433933020,243055,230247,486110,Hook_1498
33,128,0,0.232964754,0.229730844,243211,230296,486422,Hook_1498
33,128,1,0.485084057,0.481803656,243211,230296,486422,Hook_1498
33,128,2,0.441084146,0.437702179,243211,230296,486422,Hook_1498
