rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
97,128,7,1.727998257,1.536119461,81203,77603,162406,msdoor
97,128,8,1.342707396,1.342195034,81203,77603,162406,msdoor
97,128,9,1.537595987,1.535188437,81203,77603,162406,msdoor
26,128,0,2.106991768,1.755120754,81632,77999,163264,msdoor
26,128,1,1.759983778,1.757118464,81632,77999,163264,msdoor
26,128,2,1.764993191,1.760014534,81632,77999,163264,msdoor
26,128,3,1.763182402,1.760347366,81632,77999,163264,msdoor
26,128,4,1.405989647,1.404330730,81632,77999,163264,msdoor
26,128,5,1.409993410,1.408368111,81632,77999,163264,msdoor
26,128,6,1.409990311,1.408364534,81632,77999,163264,msdoor
26,128,7,1.409987211,1.408350229,81632,77999,163264,msdoor
26,128,8,1.416984320,1.415346622,81632,77999,163264,msdoor
26,128,9,1.410118103,1.409564972,81632,77999,163264,msdoor
111,128,0,1.153251171,1.151109457,81004,77351,162008,msdoor
111,128,1,1.150625467,1.150075197,81004,77351,162008,msdoor
111,128,2,1.333997011,1.152096272,81004,77351,162008,msdoor
111,128,3,1.346560955,1.346056461,81004,77351,162008,msdoor
111,128,4,1.152590990,1.152059317,81004,77351,162008,msdoor
111,128,5,1.154780626,1.152094126,81004,77351,162008,msdoor
111,128,6,1.535999060,1.345093012,81004,77351,162008,msdoor
111,128,7,1.536004305,1.344097853,81004,77351,162008,msdoor
111,128,8,1.151624203,1.150116444,81004,77351,162008,msdoor
111,128,9,1.346510649,1.343172789,81004,77351,162008,msdoor
106,128,0,1.535713196,1.535042286,81427,77759,162854,msdoor
106,128,1,1.342670679,1.342106581,81427,77759,162854,msdoor
106,128,2,1.525999784,1.344132900,81427,77759,162854,msdoor
106,128,3,1.534559250,1.534058332,81427,77759,162854,msdoor
106,128,4,1.340591431,1.340048313,81427,77759,162854,msdoor
106,128,5,1.344680071,1.344129562,81427,77759,162854,msdoor
106,128,6,1.727001905,1.536128521,81427,77759,162854,msdoor
106,128,7,1.727998495,1.536058187,81427,77759,162854,msdoor
106,128,8,1.346654654,1.346140385,81427,77759,162854,msdoor
106,128,9,1.535705328,1.535154581,81427,77759,162854,msdoor
122,128,0,1.754992008,1.403184175,80754,77125,161508,msdoor
122,128,1,1.418997526,1.416222572,80754,77125,161508,msdoor
122,128,2,1.412989378,1.408066511,80754,77125,161508,msdoor
122,128,3,1.408450365,1.408109188,80754,77125,161508,msdoor
122,128,4,1.056538582,1.056214809,80754,77125,161508,msdoor
122,128,5,1.056555510,1.056230307,80754,77125,161508,msdoor
122,128,6,1.056538582,1.056220770,80754,77125,161508,msdoor
122,128,7,1.056567430,1.056234121,80754,77125,161508,msdoor
122,128,8,1.053018808,1.052228689,80754,77125,161508,msdoor
122,128,9,1.059031487,1.058242321,80754,77125,161508,msdoor
82,128,0,1.601985931,1.601123571,81243,77526,162486,msdoor
82,128,1,1.591997385,1.590147972,81243,77526,162486,msdoor
82,128,2,1.575468302,1.575154543,81243,77526,162486,msdoor
82,128,3,1.576650858,1.574097395,81243,77526,162486,msdoor
82,128,4,1.575992346,1.568089247,81243,77526,162486,msdoor
82,128,5,1.332501650,1.332175970,81243,77526,162486,msdoor
82,128,6,1.315487623,1.315163612,81243,77526,162486,msdoor
82,128,7,1.324992657,1.323122740,81243,77526,162486,msdoor
82,128,8,1.320993900,1.319059849,81243,77526,162486,msdoor
82,128,9,1.324494839,1.324177742,81243,77526,162486,msdoor
84,128,0,1.470993519,1.469113350,80086,76364,160172,msdoor
84,128,1,1.568455935,1.568140030,80086,76364,160172,msdoor
84,128,2,1.598990440,1.597140312,80086,76364,160172,msdoor
84,128,3,1.597983599,1.596101284,80086,76364,160172,msdoor
84,128,4,1.597993612,1.590075254,80086,76364,160172,msdoor
84,128,5,1.590000391,1.323134661,80086,76364,160172,msdoor
84,128,6,1.316983223,1.315135479,80086,76364,160172,msdoor
84,128,7,1.324988365,1.323109388,80086,76364,160172,msdoor
84,128,8,1.320990086,1.319066525,80086,76364,160172,msdoor
84,128,9,1.326253891,1.325928211,80086,76364,160172,msdoor
127,128,0,1.406991482,1.055132866,80892,77252,161784,msdoor
127,128,1,1.066995621,1.064173698,80892,77252,161784,msdoor
127,128,2,1.412988424,1.408003092,80892,77252,161784,msdoor
127,128,3,1.408410788,1.408080578,80892,77252,161784,msdoor
127,128,4,1.056481123,1.056177855,80892,77252,161784,msdoor
127,128,5,1.056479931,1.056181431,80892,77252,161784,msdoor
127,128,6,1.056505919,1.056178093,80892,77252,161784,msdoor
127,128,7,1.056513548,1.056193829,80892,77252,161784,msdoor
127,128,8,1.052509785,1.052183628,80892,77252,161784,msdoor
127,128,9,1.059534073,1.059202433,80892,77252,161784,msdoor
80,128,0,1.855990648,1.854008675,80464,76740,160928,msdoor
80,128,1,1.657993317,1.656135559,80464,76740,160928,msdoor
80,128,2,1.851991653,1.850149393,80464,76740,160928,msdoor
80,128,3,1.853994370,1.852075815,80464,76740,160928,msdoor
80,128,4,1.839988947,1.832047224,80464,76740,160928,msdoor
80,128,5,1.595992565,1.587126017,80464,76740,160928,msdoor
80,128,6,1.590997696,1.590167284,80464,76740,160928,msdoor
80,128,7,1.588986158,1.579099417,80464,76740,160928,msdoor
80,128,8,1.596920729,1.594068527,80464,76740,160928,msdoor
80,128,9,1.581485748,1.581155539,80464,76740,160928,msdoor
121,128,0,1.754997492,1.403161049,80299,76655,160598,msdoor
121,128,1,1.418993950,1.416187525,80299,76655,160598,msdoor
121,128,2,1.058520317,1.058191299,80299,76655,160598,msdoor
121,128,3,1.408427000,1.408080578,80299,76655,160598,msdoor
121,128,4,1.056520939,1.056184292,80299,76655,160598,msdoor
121,128,5,1.056512117,1.056187630,80299,76655,160598,msdoor
121,128,6,1.056505919,1.056193352,80299,76655,160598,msdoor
121,128,7,1.056525707,1.056199074,80299,76655,160598,msdoor
121,128,8,1.052503586,1.052194595,80299,76655,160598,msdoor
121,128,9,1.059549570,1.059229612,80299,76655,160598,msdoor
27,128,0,2.106990814,1.755004883,81780,78163,163560,msdoor
27,128,1,1.759990454,1.757070541,81780,78163,163560,msdoor
27,128,2,1.411988258,1.408325434,81780,78163,163560,msdoor
27,128,3,1.761996031,1.760286093,81780,78163,163560,msdoor
27,128,4,1.405989170,1.404305696,81780,78163,163560,msdoor
27,128,5,1.409996271,1.408323050,81780,78163,163560,msdoor
27,128,6,1.409992456,1.408316374,81780,78163,163560,msdoor
27,128,7,1.408577204,1.408291578,81780,78163,163560,msdoor
27,128,8,1.404631138,1.404299974,81780,78163,163560,msdoor
27,128,9,1.411676645,1.411376953,81780,78163,163560,msdoor
88,128,0,1.592988729,1.590081215,80384,76667,160768,msdoor
88,128,1,1.592976809,1.590083122,80384,76667,160768,msdoor
88,128,2,1.851997852,1.850120306,80384,76667,160768,msdoor
88,128,3,1.842989683,1.841050148,80384,76667,160768,msdoor
88,128,4,1.579440832,1.579139471,80384,76667,160768,msdoor
88,128,5,2.106993437,1.843065262,80384,76667,160768,msdoor
88,128,6,1.865988016,1.865112543,80384,76667,160768,msdoor
88,128,7,1.841996908,1.832016230,80384,76667,160768,msdoor
88,128,8,1.577990532,1.576108694,80384,76667,160768,msdoor
88,128,9,1.843990326,1.834136486,80384,76667,160768,msdoor
65,128,0,1.844959259,1.838019371,81115,77329,162230,msdoor
65,128,1,1.848992586,1.845082283,81115,77329,162230,msdoor
65,128,2,1.829999447,1.828057289,81115,77329,162230,msdoor
65,128,3,1.864005566,1.587102413,81115,77329,162230,msdoor
65,128,4,1.253993034,1.248093843,81115,77329,162230,msdoor
65,128,5,1.825994015,1.578065157,81115,77329,162230,msdoor
65,128,6,2.104989290,2.099087715,81115,77329,162230,msdoor
65,128,7,1.610987663,1.601053238,81115,77329,162230,msdoor
65,128,8,1.537992001,1.534055471,81115,77329,162230,msdoor
65,128,9,1.828693151,1.828390360,81115,77329,162230,msdoor
39,128,0,1.733000755,1.381010532,80629,76963,161258,msdoor
39,128,1,1.407994270,1.405046701,80629,76963,161258,msdoor
39,128,2,1.410713196,1.408011913,80629,76963,161258,msdoor
39,128,3,1.760329723,1.760013580,80629,76963,161258,msdoor
39,128,4,1.408335686,1.408008337,80629,76963,161258,msdoor
39,128,5,1.415328741,1.415015936,80629,76963,161258,msdoor
39,128,6,1.057066679,1.056355953,80629,76963,161258,msdoor
39,128,7,1.057993650,1.056329727,80629,76963,161258,msdoor
39,128,8,1.053992987,1.052339792,80629,76963,161258,msdoor
39,128,9,1.061766624,1.060290575,80629,76963,161258,msdoor
92,128,0,1.591993332,1.590007544,80361,76708,160722,msdoor
92,128,1,1.577977896,1.575996399,80361,76708,160722,msdoor
92,128,2,1.850986481,1.850016594,80361,76708,160722,msdoor
92,128,3,1.597994328,1.596074820,80361,76708,160722,msdoor
92,128,4,1.414967537,1.414090633,80361,76708,160722,msdoor
92,128,5,2.107002735,1.843013048,80361,76708,160722,msdoor
92,128,6,1.855954170,1.854095459,80361,76708,160722,msdoor
92,128,7,1.841997385,1.832032204,80361,76708,160722,msdoor
92,128,8,1.589969873,1.583116293,80361,76708,160722,msdoor
92,128,9,1.843996048,1.834176779,80361,76708,160722,msdoor
120,128,0,2.117962599,1.766104698,79756,76112,159512,msdoor
120,128,1,1.759995461,1.757169724,79756,76112,159512,msdoor
120,128,2,1.409990549,1.408221960,79756,76112,159512,msdoor
120,128,3,1.761989832,1.760067225,79756,76112,159512,msdoor
120,128,4,1.405995131,1.404155016,79756,76112,159512,msdoor
120,128,5,1.410835981,1.404167414,79756,76112,159512,msdoor
120,128,6,1.410055161,1.408185482,79756,76112,159512,msdoor
120,128,7,1.409018517,1.408174515,79756,76112,159512,msdoor
120,128,8,1.405009747,1.404138088,79756,76112,159512,msdoor
120,128,9,1.414991856,1.411250353,79756,76112,159512,msdoor
86,128,0,1.339997053,1.337120295,80832,77189,161664,msdoor
86,128,1,1.579975843,1.579122305,80832,77189,161664,msdoor
86,128,2,1.586997271,1.586130619,80832,77189,161664,msdoor
86,128,3,1.575983047,1.574067116,80832,77189,161664,msdoor
86,128,4,1.575993061,1.568062067,80832,77189,161664,msdoor
86,128,5,1.331991434,1.323109388,80832,77189,161664,msdoor
86,128,6,1.106993675,1.106144667,80832,77189,161664,msdoor
86,128,7,1.324994087,1.323094606,80832,77189,161664,msdoor
86,128,8,1.061986923,1.055106163,80832,77189,161664,msdoor
86,128,9,1.323989391,1.314197063,80832,77189,161664,msdoor
68,128,0,1.607989788,1.601103067,79640,75820,159280,msdoor
68,128,1,1.848989248,1.847058058,79640,75820,159280,msdoor
68,128,2,1.600997686,1.599075079,79640,75820,159280,msdoor
68,128,3,1.334410429,1.334101439,79640,75820,159280,msdoor
68,128,4,1.493988514,1.486044884,79640,75820,159280,msdoor
68,128,5,1.985976219,1.716043949,79640,75820,159280,msdoor
68,128,6,2.109001160,2.108069897,79640,75820,159280,msdoor
68,128,7,1.476992846,1.475096703,79640,75820,159280,msdoor
68,128,8,1.667997837,1.664071798,79640,75820,159280,msdoor
68,128,9,1.871989489,1.862091303,79640,75820,159280,msdoor
42,128,0,2.106998444,1.755005836,81082,77406,162164,msdoor
42,128,1,1.761846066,1.757024288,81082,77406,162164,msdoor
42,128,2,1.762697935,1.760009050,81082,77406,162164,msdoor
42,128,3,1.760985374,1.760036230,81082,77406,162164,msdoor
42,128,4,1.404990196,1.404120684,81082,77406,162164,msdoor
42,128,5,1.411989927,1.404095888,81082,77406,162164,msdoor
42,128,6,1.412159681,1.408113956,81082,77406,162164,msdoor
42,128,7,1.408988237,1.408035040,81082,77406,162164,msdoor
42,128,8,1.407076359,1.404104710,81082,77406,162164,msdoor
42,128,9,1.412991524,1.411158800,81082,77406,162164,msdoor
90,128,0,1.339982271,1.337104559,81170,77544,162340,msdoor
90,128,1,1.325965166,1.323130608,81170,77544,162340,msdoor
90,128,2,1.588955879,1.586130857,81170,77544,162340,msdoor
90,128,3,1.586985111,1.585058451,81170,77544,162340,msdoor
90,128,4,1.575986147,1.568002224,81170,77544,162340,msdoor
90,128,5,1.595995188,1.587106943,81170,77544,162340,msdoor
90,128,6,1.590988874,1.590120316,81170,77544,162340,msdoor
90,128,7,1.588984013,1.579122782,81170,77544,162340,msdoor
90,128,8,1.323457241,1.323120117,81170,77544,162340,msdoor
90,128,9,1.667985916,1.658142328,81170,77544,162340,msdoor
55,128,0,1.583833218,1.580126524,81386,77666,162772,msdoor
55,128,1,1.582987785,1.573060274,81386,77666,162772,msdoor
55,128,2,1.585997343,1.578122854,81386,77666,162772,msdoor
55,128,3,1.843004704,1.579087019,81386,77666,162772,msdoor
55,128,4,1.209990740,1.202096224,81386,77666,162772,msdoor
55,128,5,1.803993464,1.534076452,81386,77666,162772,msdoor
55,128,6,2.109993935,2.108073950,81386,77666,162772,msdoor
55,128,7,1.467998981,1.458097935,81386,77666,162772,msdoor
55,128,8,1.302994251,1.299061537,81386,77666,162772,msdoor
55,128,9,1.587994099,1.578212023,81386,77666,162772,msdoor
47,128,0,1.754991770,1.403023720,81887,78190,163774,msdoor
47,128,1,1.408053637,1.405033588,81887,78190,163774,msdoor
47,128,2,1.420353651,1.419016123,81887,78190,163774,msdoor
47,128,3,1.059042692,1.056039572,81887,78190,163774,msdoor
47,128,4,1.059050798,1.056108952,81887,78190,163774,msdoor
47,128,5,1.058901072,1.052107573,81887,78190,163774,msdoor
47,128,6,1.059994936,1.056110859,81887,78190,163774,msdoor
47,128,7,1.059068441,1.056058168,81887,78190,163774,msdoor
47,128,8,1.054990053,1.052115917,81887,78190,163774,msdoor
47,128,9,1.063068151,1.059146404,81887,78190,163774,msdoor
85,128,0,1.339993477,1.337107182,80636,76929,161272,msdoor
85,128,1,1.592995882,1.590122461,80636,76929,161272,msdoor
85,128,2,1.587996960,1.586143017,80636,76929,161272,msdoor
85,128,3,1.586988688,1.585058451,80636,76929,161272,msdoor
85,128,4,1.335997105,1.326137066,80636,76929,161272,msdoor
85,128,5,1.568001270,1.304089069,80636,76929,161272,msdoor
85,128,6,1.326995373,1.326108694,80636,76929,161272,msdoor
85,128,7,1.315784693,1.314012527,80636,76929,161272,msdoor
85,128,8,1.061993122,1.055111647,80636,76929,161272,msdoor
85,128,9,1.334984779,1.325209856,80636,76929,161272,msdoor
52,128,0,1.613990545,1.613146305,79937,76282,159874,msdoor
52,128,1,1.804991007,1.801101685,79937,76282,159874,msdoor
52,128,2,1.853989840,1.848112822,79937,76282,159874,msdoor
52,128,3,1.983993530,1.980053663,79937,76282,159874,msdoor
52,128,4,1.609996796,1.604068995,79937,76282,159874,msdoor
52,128,5,2.021994591,1.800098658,79937,76282,159874,msdoor
52,128,6,2.165994167,2.160064459,79937,76282,159874,msdoor
52,128,7,1.522993326,1.519098759,79937,76282,159874,msdoor
52,128,8,1.603997231,1.600072622,79937,76282,159874,msdoor
52,128,9,1.849965096,1.840142488,79937,76282,159874,msdoor
37,128,0,1.614660978,1.612004757,79772,76126,159544,msdoor
37,128,1,1.407983065,1.405025244,79772,76126,159544,msdoor
37,128,2,1.056647778,1.056329489,79772,76126,159544,msdoor
37,128,3,1.413118124,1.408043385,79772,76126,159544,msdoor
37,128,4,1.058995008,1.056124210,79772,76126,159544,msdoor
37,128,5,1.057989120,1.052100182,79772,76126,159544,msdoor
37,128,6,1.059983730,1.056099653,79772,76126,159544,msdoor
37,128,7,1.058989048,1.056045055,79772,76126,159544,msdoor
37,128,8,1.054988623,1.052111149,79772,76126,159544,msdoor
37,128,9,1.062988758,1.059599161,79772,76126,159544,msdoor
79,128,0,1.623000145,1.359080315,81848,78158,163696,msdoor
79,128,1,1.845003605,1.590070724,81848,78158,163696,msdoor
79,128,2,2.114003420,1.850093842,81848,78158,163696,msdoor
79,128,3,1.830997705,1.830065489,81848,78158,163696,msdoor
79,128,4,1.586985111,1.579136133,81848,78158,163696,msdoor
79,128,5,1.842991829,1.579081535,81848,78158,163696,msdoor
79,128,6,1.854988813,1.854102135,81848,78158,163696,msdoor
79,128,7,1.312702656,1.312381268,81848,78158,163696,msdoor
79,128,8,1.319946527,1.319116592,81848,78158,163696,msdoor
79,128,9,1.334986687,1.325140715,81848,78158,163696,msdoor
59,128,0,1.321990490,1.315062046,82120,78353,164240,msdoor
59,128,1,1.337991953,1.334115982,82120,78353,164240,msdoor
59,128,2,1.585991621,1.578125715,82120,78353,164240,msdoor
59,128,3,1.524002075,1.324104548,82120,78353,164240,msdoor
59,128,4,1.308992863,1.303097248,82120,78353,164240,msdoor
59,128,5,1.808998346,1.800116062,82120,78353,164240,msdoor
59,128,6,1.842997074,1.837118864,82120,78353,164240,msdoor
59,128,7,1.346996546,1.337095976,82120,78353,164240,msdoor
59,128,8,1.313990593,1.310048580,82120,78353,164240,msdoor
59,128,9,1.587956190,1.578114748,82120,78353,164240,msdoor
29,128,0,1.767993212,1.766016245,80265,76639,160530,msdoor
29,128,1,1.759996176,1.757023096,80265,76639,160530,msdoor
29,128,2,1.409992218,1.408112049,80265,76639,160530,msdoor
29,128,3,1.764991522,1.760047674,80265,76639,160530,msdoor
29,128,4,1.406991243,1.404121876,80265,76639,160530,msdoor
29,128,5,1.409990549,1.404109955,80265,76639,160530,msdoor
29,128,6,1.414044380,1.408096075,80265,76639,160530,msdoor
29,128,7,1.410987616,1.408038616,80265,76639,160530,msdoor
29,128,8,1.406996727,1.404113770,80265,76639,160530,msdoor
29,128,9,1.414995432,1.411442518,80265,76639,160530,msdoor
91,128,0,1.314981461,1.312062502,82170,78540,164340,msdoor
91,128,1,1.325997591,1.323082924,82170,78540,164340,msdoor
91,128,2,1.587996483,1.586097240,82170,78540,164340,msdoor
91,128,3,1.321419954,1.321108103,82170,78540,164340,msdoor
91,128,4,1.333994865,1.326116085,82170,78540,164340,msdoor
91,128,5,1.573989868,1.568000793,82170,78540,164340,msdoor
91,128,6,1.590990305,1.590065241,82170,78540,164340,msdoor
91,128,7,1.323441029,1.323130846,82170,78540,164340,msdoor
91,128,8,1.319993734,1.319086075,82170,78540,164340,msdoor
91,128,9,1.598986626,1.589112282,82170,78540,164340,msdoor
58,128,0,1.311058044,1.310116529,81406,77683,162812,msdoor
58,128,1,1.446996212,1.443121672,81406,77683,162812,msdoor
58,128,2,1.741999626,1.741091251,81406,77683,162812,msdoor
58,128,3,1.710988998,1.574093580,81406,77683,162812,msdoor
58,128,4,1.603994846,1.596063852,81406,77683,162812,msdoor
58,128,5,2.255003929,1.985066175,81406,77683,162812,msdoor
58,128,6,2.111909866,2.108066559,81406,77683,162812,msdoor
58,128,7,1.312874079,1.310137272,81406,77683,162812,msdoor
58,128,8,1.323992014,1.320114613,81406,77683,162812,msdoor
58,128,9,1.849998951,1.840196609,81406,77683,162812,msdoor
102,128,0,1.538998127,1.347061396,81056,77415,162112,msdoor
102,128,1,1.152669430,1.150134563,81056,77415,162112,msdoor
102,128,2,1.337016344,1.152169466,81056,77415,162112,msdoor
102,128,3,1.344000816,1.342069864,81056,77415,162112,msdoor
102,128,4,1.152597427,1.152107477,81056,77415,162112,msdoor
102,128,5,1.536000490,1.344041348,81056,77415,162112,msdoor
102,128,6,1.533002377,1.341175318,81056,77415,162112,msdoor
102,128,7,1.535997152,1.344093561,81056,77415,162112,msdoor
102,128,8,1.156428099,1.154139280,81056,77415,162112,msdoor
102,128,9,1.685998917,1.535137177,81056,77415,162112,msdoor
44,128,0,1.767993450,1.766002893,79628,75951,159256,msdoor
44,128,1,1.759994745,1.757033110,79628,75951,159256,msdoor
44,128,2,1.409046650,1.408364058,79628,75951,159256,msdoor
44,128,3,1.764988661,1.760034800,79628,75951,159256,msdoor
44,128,4,1.406986475,1.404094696,79628,75951,159256,msdoor
44,128,5,1.409988165,1.404033899,79628,75951,159256,msdoor
44,128,6,1.413991451,1.408102751,79628,75951,159256,msdoor
44,128,7,1.410989761,1.408034801,79628,75951,159256,msdoor
44,128,8,1.406990767,1.404041767,79628,75951,159256,msdoor
44,128,9,1.414993763,1.411361217,79628,75951,159256,msdoor
7,128,0,1.530731916,1.530084610,81100,77436,162200,msdoor
7,128,1,1.545119286,1.542026520,81100,77436,162200,msdoor
7,128,2,1.927996397,1.724039078,81100,77436,162200,msdoor
7,128,3,1.918004513,1.726046324,81100,77436,162200,msdoor
7,128,4,1.534002542,1.532069921,81100,77436,162200,msdoor
7,128,5,1.920002222,1.728051662,81100,77436,162200,msdoor
7,128,6,1.728640318,1.727075338,81100,77436,162200,msdoor
7,128,7,1.920004606,1.728055954,81100,77436,162200,msdoor
7,128,8,1.534566402,1.534055471,81100,77436,162200,msdoor
7,128,9,1.734595299,1.734053373,81100,77436,162200,msdoor
89,128,0,1.339991808,1.337109327,81096,77451,162192,msdoor
89,128,1,1.325935602,1.323070288,81096,77451,162192,msdoor
89,128,2,1.587989807,1.586113930,81096,77451,162192,msdoor
89,128,3,1.586983919,1.585042000,81096,77451,162192,msdoor
89,128,4,1.304706097,1.304398298,81096,77451,162192,msdoor
89,128,5,1.595995188,1.587100267,81096,77451,162192,msdoor
89,128,6,1.590997934,1.590125799,81096,77451,162192,msdoor
89,128,7,1.599991322,1.590066910,81096,77451,162192,msdoor
89,128,8,1.323419094,1.323106527,81096,77451,162192,msdoor
89,128,9,1.667992353,1.658138514,81096,77451,162192,msdoor
60,128,0,1.591663361,1.591373205,80236,76555,160472,msdoor
60,128,1,1.579996824,1.578054428,80236,76555,160472,msdoor
60,128,2,1.557011843,1.556087971,80236,76555,160472,msdoor
60,128,3,1.581992626,1.573083878,80236,76555,160472,msdoor
60,128,4,1.592999697,1.585081816,80236,76555,160472,msdoor
60,128,5,1.842990160,1.590421438,80236,76555,160472,msdoor
60,128,6,1.928998947,1.923109055,80236,76555,160472,msdoor
60,128,7,1.610996485,1.601089001,80236,76555,160472,msdoor
60,128,8,1.335762978,1.335466146,80236,76555,160472,msdoor
60,128,9,1.849994659,1.840162039,80236,76555,160472,msdoor
125,128,0,1.415990114,1.414077044,80222,76582,160444,msdoor
125,128,1,1.407994270,1.405104876,80222,76582,160444,msdoor
125,128,2,1.059092045,1.056172609,80222,76582,160444,msdoor
125,128,3,1.056747437,1.056446552,80222,76582,160444,msdoor
125,128,4,1.058999300,1.056082726,80222,76582,160444,msdoor
125,128,5,1.057986021,1.052088976,80222,76582,160444,msdoor
125,128,6,1.061988592,1.056127310,80222,76582,160444,msdoor
125,128,7,1.058992386,1.056105852,80222,76582,160444,msdoor
125,128,8,1.054989815,1.052099705,80222,76582,160444,msdoor
125,128,9,1.062988281,1.059553623,80222,76582,160444,msdoor
83,128,0,1.592993259,1.590097427,82082,78423,164164,msdoor
83,128,1,1.592989922,1.590098858,82082,78423,164164,msdoor
83,128,2,1.576990128,1.575135946,82082,78423,164164,msdoor
83,128,3,1.586990356,1.585063219,82082,78423,164164,msdoor
83,128,4,1.315477133,1.315178871,82082,78423,164164,msdoor
83,128,5,1.413998127,1.323095798,82082,78423,164164,msdoor
83,128,6,1.326995611,1.326086760,82082,78423,164164,msdoor
83,128,7,1.059998035,1.058144331,82082,78423,164164,msdoor
83,128,8,1.055991650,1.055099726,82082,78423,164164,msdoor
83,128,9,1.334995985,1.325128794,82082,78423,164164,msdoor
71,128,0,1.579353571,1.579043388,80877,77144,161754,msdoor
71,128,1,1.313998222,1.304069042,80877,77144,161754,msdoor
71,128,2,1.075967312,1.068060398,80877,77144,161754,msdoor
71,128,3,1.001998186,1.000088930,80877,77144,161754,msdoor
71,128,4,1.060999155,1.055085659,80877,77144,161754,msdoor
71,128,5,1.489989996,1.481045485,80877,77144,161754,msdoor
71,128,6,1.586997747,1.581096411,80877,77144,161754,msdoor
71,128,7,1.346992970,1.337066174,80877,77144,161754,msdoor
71,128,8,1.055992842,1.048096180,80877,77144,161754,msdoor
71,128,9,1.581985712,1.572112560,80877,77144,161754,msdoor
33,128,0,1.767980814,1.766006470,80185,76545,160370,msdoor
33,128,1,1.759989262,1.757021427,80185,76545,160370,msdoor
33,128,2,1.410952806,1.408058643,80185,76545,160370,msdoor
33,128,3,1.761294127,1.760031700,80185,76545,160370,msdoor
33,128,4,1.406987667,1.404026031,80185,76545,160370,msdoor
33,128,5,1.409991741,1.404036522,80185,76545,160370,msdoor
33,128,6,1.413988590,1.408032894,80185,76545,160370,msdoor
33,128,7,1.410985231,1.408023834,80185,76545,160370,msdoor
33,128,8,1.406962872,1.404004812,80185,76545,160370,msdoor
33,128,9,1.414996862,1.411054373,80185,76545,160370,msdoor
18,128,0,1.348286867,1.347050905,80667,77042,161334,msdoor
18,128,1,1.537997723,1.346038580,80667,77042,161334,msdoor
18,128,2,1.535996675,1.344062805,80667,77042,161334,msdoor
18,128,3,1.725995302,1.534040213,80667,77042,161334,msdoor
18,128,4,1.535997629,1.344051361,80667,77042,161334,msdoor
18,128,5,1.728003740,1.536048174,80667,77042,161334,msdoor
18,128,6,1.723987103,1.532055378,80667,77042,161334,msdoor
18,128,7,1.727986574,1.536038637,80667,77042,161334,msdoor
18,128,8,1.530602455,1.530046463,80667,77042,161334,msdoor
18,128,9,1.730000973,1.535088778,80667,77042,161334,msdoor
61,128,0,1.607989550,1.601105452,80935,77243,161870,msdoor
61,128,1,1.374995947,1.365064144,80935,77243,161870,msdoor
61,128,2,1.216993093,1.211090565,80935,77243,161870,msdoor
61,128,3,1.461992741,1.458057165,80935,77243,161870,msdoor
61,128,4,1.482991457,1.475065708,80935,77243,161870,msdoor
61,128,5,1.804008961,1.534059048,80935,77243,161870,msdoor
61,128,6,2.004921913,2.000057220,80935,77243,161870,msdoor
61,128,7,1.313998938,1.310108185,80935,77243,161870,msdoor
61,128,8,1.323994637,1.322093010,80935,77243,161870,msdoor
61,128,9,1.719995499,1.710159063,80935,77243,161870,msdoor
123,128,0,1.406983614,1.063227892,81371,77740,162742,msdoor
123,128,1,1.054039240,1.053236961,81371,77740,162742,msdoor
123,128,2,1.060985804,1.056088924,81371,77740,162742,msdoor
123,128,3,1.057995319,1.056123257,81371,77740,162742,msdoor
123,128,4,1.058991194,1.056065083,81371,77740,162742,msdoor
123,128,5,1.057987452,1.052067757,81371,77740,162742,msdoor
123,128,6,1.061994553,1.056113958,81371,77740,162742,msdoor
123,128,7,1.058998585,1.056102037,81371,77740,162742,msdoor
123,128,8,1.054985285,1.052071095,81371,77740,162742,msdoor
123,128,9,1.062983751,1.059758186,81371,77740,162742,msdoor
105,128,0,1.539728642,1.539067268,81244,77560,162488,msdoor
105,128,1,1.352128029,1.350151777,81244,77560,162488,msdoor
105,128,2,1.349404573,1.348150969,81244,77560,162488,msdoor
105,128,3,1.536010504,1.534084082,81244,77560,162488,msdoor
105,128,4,1.344608068,1.344103575,81244,77560,162488,msdoor
105,128,5,1.728006601,1.536060333,81244,77560,162488,msdoor
105,128,6,1.535011530,1.532182455,81244,77560,162488,msdoor
105,128,7,1.728002071,1.536089659,81244,77560,162488,msdoor
105,128,8,1.342665672,1.342170000,81244,77560,162488,msdoor
105,128,9,1.730006695,1.535157919,81244,77560,162488,msdoor
100,128,0,1.534985781,1.343159437,79993,76365,159986,msdoor
100,128,1,1.343834162,1.342097759,79993,76365,159986,msdoor
100,128,2,1.529992342,1.344118595,79993,76365,159986,msdoor
100,128,3,1.538555622,1.538037062,79993,76365,159986,msdoor
100,128,4,1.344987154,1.344033241,79993,76365,159986,msdoor
100,128,5,1.536001205,1.344110489,79993,76365,159986,msdoor
100,128,6,1.682984591,1.492078543,79993,76365,159986,msdoor
100,128,7,1.727998018,1.536059380,79993,76365,159986,msdoor
100,128,8,1.299541473,1.298153400,79993,76365,159986,msdoor
100,128,9,1.730008602,1.535139799,79993,76365,159986,msdoor
118,128,0,1.535643578,1.535032749,80444,76774,160888,msdoor
118,128,1,1.342597008,1.342067242,80444,76774,160888,msdoor
118,128,2,1.522854090,1.344073534,80444,76774,160888,msdoor
