rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
8,16,2,0.008399010,0.003663540,500107,468851,1000214
8,16,3,0.009118557,0.004121780,500107,468851,1000214
8,16,4,0.008452415,0.003726721,500107,468851,1000214
8,16,5,0.008423090,0.003581762,500107,468851,1000214
8,16,6,0.008109570,0.003516912,500107,468851,1000214
8,16,7,0.008097649,0.003504753,500107,468851,1000214
8,16,8,0.008804560,0.003779411,500107,468851,1000214
7,16,9,0.008409023,0.003620386,500058,468786,1000116
8,16,9,0.008432388,0.003664970,500107,468851,1000214
15,16,0,0.010410786,0.005050898,499809,468597,999618
15,16,1,0.008996964,0.003765106,499809,468597,999618
15,16,2,0.008381128,0.003543615,499809,468597,999618
15,16,3,0.009128332,0.003890038,499809,468597,999618
15,16,4,0.008599281,0.003677368,499809,468597,999618
15,16,5,0.008737564,0.003686905,499809,468597,999618
15,16,6,0.008213282,0.003417015,499809,468597,999618
15,16,7,0.008294344,0.003452778,499809,468597,999618
15,16,8,0.008914948,0.003760815,499809,468597,999618
15,16,9,0.008455038,0.003503084,499809,468597,999618
0,16,0,0.010023355,0.004743576,500109,468852,1000218
0,16,1,0.008725405,0.003659964,500109,468852,1000218
0,16,2,0.008763552,0.003670931,500109,468852,1000218
0,16,3,0.009068966,0.003972292,500109,468852,1000218
0,16,4,0.008872747,0.003761530,500109,468852,1000218
0,16,5,0.008517504,0.003438473,500109,468852,1000218
0,16,6,0.008021116,0.003310442,500109,468852,1000218
0,16,7,0.008093357,0.003336191,500109,468852,1000218
0,16,8,0.008588076,0.003584146,500109,468852,1000218
0,16,9,0.008617640,0.003843546,500109,468852,1000218
10,16,0,0.009989977,0.004526377,499829,468882,999658
10,16,1,0.009086132,0.003738403,499829,468882,999658
10,16,2,0.008701563,0.003765583,499829,468882,999658
10,16,3,0.009178162,0.003909826,499829,468882,999658
10,16,4,0.008452892,0.003528833,499829,468882,999658
13,16,0,0.010193586,0.004957438,499794,468657,999588
13,16,1,0.008909464,0.003828287,499794,468657,999588
13,16,2,0.008298874,0.003671169,499794,468657,999588
13,16,3,0.009118319,0.004097462,499794,468657,999588
13,16,4,0.008337975,0.003642797,499794,468657,999588
